gene_id	ERR3971857	ERR3971858	ERR3971859	ERR3971860	ERR3971861	ERR3971862
AT1G04453	0	0	0	0	0	0
AT1G04455	0	0	0	0	0	0
AT1G04463	0	0	0	0	0	0
AT1G04487	0	0	0	0	0	0
AT1G04493	0	0	0	0	0	0
AT1G04497	0	0	0	0	0	0
AT1G04503	0	0	0	0	0	0
AT1G04507	0	0	0	0	0	0
AT1G04513	0	0	0	0	0	0
AT1G04527	0	0	0	0	0	0
AT1G04533	0	0	0	0	0	0
AT1G04537	0	0	0	0	0	0
AT1G04557	0	0	0	0	0	0
AT1G04573	0	0	0	0	0	0
AT1G04580	0	0	0	0	0	0
AT1G04583	0	0	0	0	0	0
AT1G04593	0	0	0	0	0	0
AT1G04597	0	0	0	0	0	0
AT1G04603	0	0	0	0	0	0
AT1G04607	0	0	0	0	0	0
AT1G04623	0	0	0	0	0	0
AT1G04625	0	0	0	0	0	0
AT1G04643	0	0	0	0	0	0
AT1G04645	0	0	0	0	0	0
AT1G04647	0	0	0	0	0	0
AT1G04653	0	0	0	0	0	0
AT1G04657	0	0	0	0	0	0
AT1G04667	0	0	0	0	0	0
AT1G04670	0	0	0	0	0	0
AT1G04673	0	0	0	0	0	0
AT1G04687	0	0	0	0	0	0
AT1G04693	0	0	0	0	0	0
AT1G04703	0	0	0	0	0	0
AT1G04707	0	0	0	0	0	0
AT1G04713	0	0	0	0	0	0
AT1G04717	0	0	0	0	0	0
AT1G04940	30	24	16	35	46	41
AT1G05675	346	442	542	31	30	14
AT1G06270	26	28	26	41	33	38
AT1G06970	0	1	2	0	0	2
AT1G06980	26	26	17	38	42	45
AT1G07383	0	0	0	0	0	0
AT1G08473	0	0	0	0	0	1
AT1G08860	47	90	98	5	0	1
AT1G09450	25	26	29	34	36	46
AT1G09470	27	17	26	50	34	43
AT1G09680	31	30	35	38	31	29
AT1G09817	0	0	0	0	0	0
AT1G10690	30	47	36	32	23	29
AT1G11720	343	388	361	479	441	472
AT1G11925	75	167	161	0	0	1
AT1G12030	0	51	28	0	31	3
AT1G14205	23	27	23	42	38	46
AT1G14315	0	0	1	0	2	0
AT1G15385	33	64	49	5	0	7
AT1G15520	917	1707	3225	42	77	44
AT1G16420	36	100	109	2	1	1
AT1G16850	6	2	3	12	18	13
AT1G17380	50	88	101	2	5	9
AT1G17480	23	23	31	47	29	44
AT1G18140	243	281	418	10	9	13
AT1G20470	1	1	4	10	5	13
AT1G21700	407	499	489	432	343	407
AT1G24090	19	24	28	37	38	46
AT1G25480	184	254	201	185	192	243
AT1G26799	0	0	0	0	0	0
AT1G27300	648	924	757	484	546	525
AT1G28040	0	0	0	2	2	0
AT1G29450	24	29	13	38	49	41
AT1G30420	1341	1823	2350	350	262	322
AT1G31190	314	318	315	358	368	325
AT1G31550	31	58	37	14	26	25
AT1G31740	0	0	0	0	0	0
AT1G31835	23	24	26	25	59	33
AT1G32350	220	311	390	13	15	9
AT1G32450	60	67	68	1141	826	1331
AT1G32960	45	57	90	1	15	4
AT1G33350	26	34	28	34	31	39
AT1G33960	182	565	1053	10	137	16
AT1G35210	67	146	146	6	5	4
AT1G35365	0	0	0	0	0	0
AT1G47400	5	36	16	37	77	20
AT1G47578	20	30	36	43	30	41
AT1G47600	33	30	88	31	4	10
AT1G49410	409	481	394	391	502	453
AT1G50280	24	17	25	42	34	53
AT1G51010	0	0	0	0	0	0
AT1G51070	655	792	693	836	875	901
AT1G51150	0	0	0	0	0	0
AT1G53345	27	29	29	42	41	46
AT1G53410	34	36	35	24	38	28
AT1G53633	24	27	32	32	44	32
AT1G53700	25	59	31	26	27	28
AT1G55525	9	38	13	0	0	1
AT1G56060	138	186	290	2	2	1
AT1G56240	78	80	171	7	4	0
AT1G56250	327	419	523	2	6	4
AT1G57780	0	0	0	0	0	0
AT1G59660	138	163	152	140	121	134
AT1G59950	25	52	43	1	2	0
AT1G61610	23	43	51	2	2	1
AT1G61800	89	173	339	2	18	3
AT1G62920	28	23	27	30	50	43
AT1G62960	299	329	349	261	245	247
AT1G63000	582	630	638	714	651	681
AT1G63230	11	24	33	45	42	41
AT1G63930	33	32	27	8	11	8
AT1G64160	306	474	488	17	23	23
AT1G64320	22	34	25	43	38	30
AT1G64405	1	9	3	4	9	9
AT1G65710	19	15	14	36	22	35
AT1G66400	40	27	31	32	28	34
AT1G67110	7	15	16	56	37	64
AT1G68862	18	38	18	36	43	40
AT1G69740	2199	2436	2409	2082	1959	2022
AT1G69920	841	1268	1441	70	47	72
AT1G69930	533	843	1067	15	9	11
AT1G71520	127	177	200	1	7	1
AT1G72520	313	453	575	26	27	19
AT1G73010	99	164	145	1	3	1
AT1G73370	32	26	43	44	23	31
AT1G73630	25	34	22	44	28	40
AT1G75125	26	25	26	45	34	45
AT1G77360	42	38	31	28	25	29
AT1G77530	6	0	2	41	35	43
AT1G77765	8	2	3	6	2	10
AT1G77885	123	152	138	198	197	198
AT1G78530	26	44	39	28	37	22
AT1G78922	1	0	0	0	0	0
AT1G79680	304	388	510	26	18	32
AT1G80820	642	818	1006	59	27	35
AT2G01510	26	29	35	36	30	36
AT2G01740	28	27	34	34	35	32
AT2G01818	27	37	50	29	26	32
AT2G02010	386	601	801	43	23	26
AT2G04850	40	32	32	44	37	61
AT2G05632	28	31	39	34	24	34
AT2G05830	485	521	465	653	573	534
AT2G07654	0	0	0	0	0	0
AT2G09990	822	903	900	749	961	969
AT2G14610	1	3	37	0	183	1
AT2G15780	301	367	376	2	0	0
AT2G16760	28	34	50	35	25	20
AT2G20815	31	40	31	23	39	37
AT2G22000	28	34	30	40	30	32
AT2G22910	286	365	326	335	304	326
AT2G23100	117	116	112	58	71	70
AT2G23985	24	31	27	36	43	32
AT2G24195	17	62	43	0	0	2
AT2G24220	35	30	19	42	35	33
AT2G24610	11	9	12	14	8	13
AT2G24762	11	17	12	43	48	59
AT2G24780	0	0	0	0	0	0
AT2G25370	0	0	0	0	0	0
AT2G25740	317	349	350	319	299	366
AT2G26160	0	0	0	0	0	0
AT2G26380	13	24	20	0	0	0
AT2G27380	0	0	11	1	48	2
AT2G27800	29	26	24	46	33	38
AT2G28210	227	254	481	9	5	6
AT2G29110	44	45	54	25	4	22
AT2G29150	24	41	40	0	3	0
AT2G29460	989	1792	1910	70	105	56
AT2G29470	86	255	165	10	10	5
AT2G31540	1	0	0	7	2	2
AT2G31990	37	35	49	23	22	30
AT2G32140	80	164	173	5	7	4
AT2G32210	196	303	358	13	18	22
AT2G33400	31	44	49	65	59	48
AT2G33560	22	16	27	57	29	39
AT2G34140	40	28	38	34	30	31
AT2G36750	45	66	54	4	11	11
AT2G37280	82	100	88	79	60	76
AT2G37300	25	39	22	39	28	42
AT2G37320	19	24	35	41	42	36
AT2G37340	753	923	755	798	847	846
AT2G37510	28	26	22	32	49	44
AT2G38090	30	32	31	39	25	43
AT2G38320	21	30	38	44	28	32
AT2G39030	149	244	355	1	1	1
AT2G42040	297	401	311	282	447	282
AT2G44840	4	4	5	4	3	5
AT2G45570	196	309	472	11	10	15
AT2G45760	100	255	303	9	6	7
AT2G46940	46	40	33	21	29	30
AT2G47190	56	82	89	8	5	1
AT2G47520	70	109	95	1	9	1
AT2G47950	13	38	18	1	0	0
AT2G48090	34	33	33	32	18	48
AT3G01340	870	971	880	928	941	866
AT3G01990	27	41	51	31	25	22
AT3G02160	27	35	48	25	24	35
AT3G02840	191	284	288	5	5	2
AT3G03700	0	0	0	0	0	0
AT3G04125	0	0	0	0	0	0
AT3G04220	105	132	181	2	7	3
AT3G04305	0	0	0	0	0	0
AT3G04620	29	36	28	32	46	23
AT3G06040	449	478	436	415	487	427
AT3G06140	27	30	34	29	36	40
AT3G07290	20	21	32	36	43	42
AT3G07670	454	490	421	577	585	537
AT3G09480	33	43	37	23	28	26
AT3G13335	0	0	0	0	0	0
AT3G14070	35	54	42	21	20	28
AT3G15353	2118	2718	2313	3111	2495	3093
AT3G15356	6361	9066	9566	537	524	455
AT3G17750	439	454	474	519	397	521
AT3G19615	154	300	225	9	15	18
AT3G20898	32	27	25	37	33	45
AT3G20940	4	2	8	6	6	5
AT3G20950	0	0	0	0	0	0
AT3G23123	39	61	63	0	1	0
AT3G23230	102	114	146	1	1	0
AT3G24770	111	157	176	122	118	126
AT3G24810	37	36	23	23	37	43
AT3G26190	106	178	150	0	0	0
AT3G26830	1921	3289	4080	78	84	89
AT3G28660	38	32	15	46	23	39
AT3G29970	38	86	72	0	3	0
AT3G43250	16	29	48	0	0	0
AT3G44830	67	110	176	1	1	0
AT3G45400	53	88	81	84	59	95
AT3G46080	176	298	369	8	38	17
AT3G47540	206	423	557	9	19	12
AT3G48185	37	21	25	38	31	43
AT3G48201	2	0	0	0	1	0
AT3G48640	32	66	133	0	19	3
AT3G49600	400	424	397	403	347	369
AT3G49620	3748	4617	6474	130	100	100
AT3G50400	26	31	40	37	28	29
AT3G51660	174	324	347	102	58	97
AT3G52115	29	40	39	21	29	43
AT3G52530	32	35	28	45	22	32
AT3G53600	111	240	207	0	2	2
AT3G56290	24	31	30	23	47	41
AT3G56500	44	118	78	4	4	2
AT3G57290	1707	2016	1984	1806	1674	1835
AT3G57760	132	156	148	43	39	60
AT3G57860	25	29	39	37	25	37
AT3G58820	20	28	24	53	32	38
AT3G60120	605	995	1039	6	5	5
AT3G60140	596	894	1030	40	45	24
AT3G60415	308	670	990	31	53	26
AT3G61560	66	115	83	83	77	67
AT3G61650	113	145	144	170	131	160
AT3G62300	265	275	344	349	292	359
AT3G62930	23	45	24	44	30	34
AT3G63070	865	993	990	862	590	786
AT4G00530	24	35	26	28	47	40
AT4G01170	0	0	0	0	0	0
AT4G01360	65	108	143	3	7	7
AT4G04190	33	34	27	31	28	44
AT4G04360	22	34	31	24	56	29
AT4G04480	6	20	23	0	0	0
AT4G04540	107	159	238	0	3	2
AT4G06010	0	0	0	0	1	0
AT4G08590	30	20	30	41	38	36
AT4G08940	33	35	29	31	31	45
AT4G10530	92	132	140	3	0	3
AT4G10950	4	4	5	6	2	6
AT4G11480	39	86	90	1	1	2
AT4G12735	17	40	28	31	53	22
AT4G12790	496	684	670	571	639	502
AT4G13450	0	1	0	3	0	0
AT4G15840	501	575	484	563	442	496
AT4G16000	16	26	39	35	24	51
AT4G16008	27	31	27	32	25	49
AT4G16240	45	42	34	12	30	28
AT4G16820	83	152	137	0	0	0
AT4G17000	17	28	24	48	37	43
AT4G17280	21	23	26	44	42	44
AT4G17905	3	14	13	6	7	15
AT4G18270	26	27	11	40	28	59
AT4G18860	0	1	0	0	0	0
AT4G19460	101	126	178	7	2	7
AT4G20060	78	104	96	95	111	99
AT4G20860	2384	2403	2663	1278	875	1112
AT4G21820	22	28	26	62	17	40
AT4G21840	17	45	49	0	5	4
AT4G21920	152	302	189	15	8	14
AT4G22030	70	118	104	4	0	3
AT4G22710	595	748	868	13	10	10
AT4G22810	23	22	29	36	37	53
AT4G23140	27	38	25	2	2	0
AT4G23150	22	41	35	0	6	1
AT4G23170	146	212	173	69	73	80
AT4G24320	26	23	31	37	40	35
AT4G25707	33	41	38	31	34	24
AT4G25740	1269	1356	1118	1344	1507	1465
AT4G25800	28	36	30	33	35	32
AT4G26260	35	39	46	2	1	0
AT4G26800	25	26	27	29	51	42
AT4G27140	0	0	24	0	33	5
AT4G27150	0	3	63	0	60	40
AT4G27630	110	136	114	155	150	173
AT4G28085	511	864	751	15	29	18
AT4G28520	1	0	131	0	134	87
AT4G29240	27	31	29	44	26	43
AT4G30940	21	28	33	40	29	43
AT4G31950	79	130	143	0	0	0
AT4G32605	135	151	143	171	191	168
AT4G32750	219	222	166	171	184	196
AT4G34138	1497	1791	1661	680	684	763
AT4G34881	27	53	42	31	20	28
AT4G35180	186	319	427	7	10	20
AT4G35350	20	35	38	48	20	40
AT4G35820	0	0	0	0	0	0
AT4G36820	76	129	89	3	1	0
AT4G37290	251	448	329	4	7	0
AT4G37710	177	237	205	0	0	0
AT4G37720	5	15	27	0	0	0
AT4G37925	80	74	65	137	139	157
AT4G39070	917	994	827	577	645	520
AT4G39361	20	38	44	23	34	37
AT4G39370	118	135	113	121	138	140
AT5G01205	0	0	0	0	0	0
AT5G01380	42	102	95	1	11	2
AT5G01665	0	0	0	0	0	0
AT5G02230	380	679	571	36	24	23
AT5G02520	26	30	40	31	28	37
AT5G04150	5	54	22	27	65	28
AT5G05100	883	1094	1117	720	784	714
AT5G05300	56	74	69	1	6	6
AT5G05340	113	167	161	10	2	13
AT5G05500	28	36	65	20	34	12
AT5G05685	0	0	0	0	0	0
AT5G06000	23	39	19	38	27	55
AT5G06440	556	686	606	723	719	596
AT5G07130	30	29	40	37	35	26
AT5G07510	0	0	0	0	0	1
AT5G08930	0	0	0	0	0	0
AT5G09005	0	0	0	0	0	0
AT5G10040	9	23	29	0	1	0
AT5G11100	24	16	28	35	41	51
AT5G13290	39	25	26	33	28	42
AT5G14700	371	551	570	9	18	24
AT5G15350	1017	908	999	789	985	901
AT5G17160	35	51	59	127	61	105
AT5G17670	225	283	263	333	358	302
AT5G19260	24	32	34	45	21	37
AT5G19730	13	28	25	41	47	43
AT5G19880	21	41	25	0	1	6
AT5G20260	4	21	157	0	3	0
AT5G22300	1517	2374	3256	117	127	106
AT5G22310	366	505	399	619	476	529
AT5G22520	84	147	152	2	7	0
AT5G22530	49	94	118	1	6	1
AT5G22540	14	43	54	0	2	4
AT5G23880	292	344	289	334	304	352
AT5G24110	156	171	134	7	1	10
AT5G24205	23	45	46	24	34	24
AT5G24320	378	436	495	423	325	446
AT5G24600	75	124	141	6	5	2
AT5G26731	22	61	25	27	33	33
AT5G28646	123	173	157	1	4	2
AT5G36970	77	167	136	1	2	0
AT5G37270	0	0	0	1	0	0
AT5G38060	26	24	17	42	41	46
AT5G39990	229	243	267	227	239	246
AT5G40000	60	103	133	3	0	2
AT5G41420	0	0	0	0	0	0
AT5G41690	20	37	34	40	25	38
AT5G42200	25	23	18	52	36	41
AT5G42380	100	166	189	9	7	6
AT5G42905	0	0	0	0	0	0
AT5G44005	20	29	13	38	48	48
AT5G44120	5	1	119	6	212	92
AT5G44578	44	73	35	19	9	21
AT5G46730	488	560	556	210	162	171
AT5G47250	25	30	36	34	31	38
AT5G47590	324	443	442	193	178	140
AT5G48490	15	47	25	17	48	49
AT5G48590	255	296	245	266	351	279
AT5G48750	0	0	0	0	0	0
AT5G49350	44	52	65	85	127	71
AT5G49510	415	394	427	393	474	414
AT5G50890	27	34	30	40	26	41
AT5G50930	24	55	35	27	33	25
AT5G51465	115	220	230	11	13	8
AT5G52390	71	108	99	4	0	1
AT5G52400	36	94	69	0	0	0
AT5G52670	95	154	164	0	1	0
AT5G52680	18	24	23	0	1	0
AT5G53030	36	39	42	34	22	23
AT5G54080	1130	1499	1282	829	943	746
AT5G55470	14	34	35	43	29	40
AT5G55550	209	252	249	196	244	232
AT5G56230	26	37	36	39	33	26
AT5G56910	123	158	146	161	157	154
AT5G56960	88	147	152	4	2	3
AT5G57500	56	77	80	2	4	6
AT5G57510	202	329	316	6	4	8
AT5G59470	25	21	31	25	42	47
AT5G60150	22	32	30	35	28	49
AT5G61160	882	1408	1253	35	112	32
AT5G62310	9	9	6	7	7	2
AT5G63130	31	43	21	27	15	20
AT5G65690	441	846	652	7	10	10
AT5G66816	0	0	0	0	0	1
AT5G67080	100	170	173	12	3	8
AT5G67310	59	65	108	4	1	4
ATCG00070	36	39	21	28	37	34
ATCG00140	28	43	28	28	41	23
ATCG00340	34	31	29	35	38	34
ATMG00900	0	0	0	0	0	0
