gene_id	ERR3971857	ERR3971858	ERR3971859	ERR3971860	ERR3971861	ERR3971862
AT1G03320	3	0	2	1	2	0
AT1G03325	0	0	0	0	0	0
AT1G03330	296	457	356	298	431	362
AT1G03340	12	21	15	24	29	29
AT1G03350	449	610	558	473	417	433
AT1G03360	90	94	104	110	105	117
AT1G03365	282	267	294	322	249	249
AT1G03370	1095	1387	1571	552	566	596
AT1G03380	915	981	962	968	719	832
AT1G03390	1	0	2	0	3	0
AT1G03395	0	0	0	0	0	0
AT1G03400	260	371	262	204	243	187
AT1G03410	18	18	14	26	24	24
AT1G03430	155	231	175	190	172	179
AT1G03440	123	120	121	165	145	108
AT1G03445	1	3	4	0	0	1
AT1G03457	131	166	160	133	146	145
AT1G03470	117	180	140	98	153	114
AT1G03475	2052	2141	2270	2200	2244	2043
AT1G03490	0	0	1	0	0	0
AT1G03495	62	85	88	51	66	49
AT1G03502	0	0	0	0	0	0
AT1G03506	0	1	0	1	1	0
AT1G03510	20	25	27	36	30	25
AT1G03515	0	0	0	0	0	0
AT1G03520	228	253	192	181	227	183
AT1G03530	220	226	279	341	279	353
AT1G03540	33	33	35	55	32	48
AT1G03545	2	2	3	2	7	3
AT1G03550	42	66	42	55	71	31
AT1G03560	216	244	232	201	169	189
AT1G03570	0	0	0	0	0	0
AT1G03590	826	967	838	684	644	596
AT1G03600	1320	1427	1301	1779	2234	1596
AT1G03610	824	1141	1043	524	636	529
AT1G03620	29	41	31	49	41	32
AT1G03630	217	238	214	435	398	485
AT1G03640	0	0	0	0	0	0
AT1G03650	47	83	51	62	89	72
AT1G03660	8	7	9	25	18	13
AT1G03670	1	2	1	2	0	0
AT1G03680	1296	1460	1333	1610	1855	1493
AT1G03687	115	130	121	131	157	138
AT1G03700	4	6	7	8	6	6
AT1G03710	1	8	5	1	7	4
AT1G03720	0	0	0	0	0	0
AT1G03730	198	230	207	130	159	155
AT1G03740	1613	2226	2247	985	816	980
AT1G03743	0	0	0	0	0	0
AT1G03746	0	0	0	0	0	0
AT1G03750	139	174	163	147	140	149
AT1G03760	173	184	178	198	196	176
AT1G03770	102	137	130	52	89	85
AT1G03780	45	60	73	84	66	92
AT1G03790	40	40	40	23	29	36
AT1G03800	11	20	19	10	12	10
AT1G03810	0	0	0	0	0	0
AT1G03820	7	9	9	9	5	9
AT1G03830	169	182	170	270	235	307
AT1G03840	11	11	18	10	16	15
AT1G03850	436	671	678	376	438	415
AT1G03860	907	946	930	813	863	839
AT1G03870	1383	1347	1179	1196	1643	1135
AT1G03880	0	0	8	0	13	2
AT1G03890	0	0	0	0	0	0
AT1G03900	1341	1768	1642	1381	1368	1296
AT1G03905	219	259	313	106	128	103
AT1G03910	802	935	891	866	764	782
AT1G03920	7	13	14	28	10	14
AT1G03930	503	626	601	559	603	491
AT1G03935	2	2	2	6	4	3
AT1G03940	43	46	43	28	60	34
AT1G03950	167	242	189	175	228	149
AT1G03960	194	229	200	229	212	202
AT1G03970	184	235	229	177	197	154
AT1G03980	5	5	0	8	10	4
AT1G03982	0	0	0	0	0	0
AT1G03987	1	0	0	1	1	0
AT1G03990	64	70	40	58	98	73
AT1G03993	0	0	0	0	0	0
AT1G03997	0	0	0	0	0	0
AT1G04000	102	117	96	90	100	106
AT1G04003	0	0	0	0	0	0
AT1G04007	29	29	20	15	8	14
AT1G04010	148	208	180	139	145	132
AT1G04013	14	16	12	8	11	11
AT1G04017	0	0	0	0	0	0
AT1G04020	129	130	103	102	95	106
AT1G04023	0	0	0	0	0	0
AT1G04027	5	8	3	1	10	5
AT1G04030	31	44	50	60	46	35
AT1G04033	0	0	0	0	0	0
AT1G04037	8	18	16	10	10	8
AT1G04040	609	900	721	923	1026	734
AT1G04043	0	0	0	0	0	0
AT1G04047	3	5	1	8	6	8
AT1G04050	59	51	75	83	77	90
AT1G04053	0	0	0	0	1	0
AT1G04057	0	0	0	0	0	0
AT1G04063	0	0	0	0	0	0
AT1G04067	0	0	0	0	0	0
AT1G04070	73	114	90	92	106	105
AT1G04073	0	0	0	0	0	0
AT1G04077	0	0	0	0	0	0
AT1G04080	1557	1656	1557	1860	1519	1709
AT1G04083	4	1	1	2	1	2
AT1G04087	0	0	0	0	0	0
AT1G04090	5	10	10	15	12	7
AT1G04093	0	0	0	0	0	0
AT1G04097	2	2	0	2	1	0
AT1G04100	134	212	209	49	77	37
AT1G04103	0	0	0	0	0	1
AT1G04105	0	0	0	0	0	0
AT1G04110	33	27	43	42	30	26
AT1G04117	0	0	0	0	0	0
AT1G04120	1166	1322	1371	1068	829	1101
AT1G04123	0	0	0	0	0	0
AT1G04127	3	1	0	1	1	1
AT1G04130	50	61	59	61	53	72
AT1G04133	0	0	0	0	0	0
AT1G04137	1	0	0	1	0	0
AT1G04140	1775	2075	1971	1976	1410	1680
AT1G04143	0	0	0	0	0	0
AT1G04147	1	2	0	2	4	4
AT1G04150	0	0	2	2	3	3
AT1G04153	1	0	4	5	4	6
AT1G04157	1	1	0	5	1	1
AT1G04160	112	109	136	86	99	104
AT1G04163	0	0	0	0	0	0
AT1G04167	0	0	0	0	0	0
AT1G04170	1124	1315	1323	1275	1096	1225
AT1G04173	0	2	1	1	4	2
AT1G04177	0	0	0	0	0	0
AT1G04180	6	2	3	7	7	13
AT1G04183	0	0	0	2	0	0
AT1G04187	6	13	5	4	5	11
AT1G04190	320	328	320	340	369	325
AT1G04193	0	1	1	0	0	1
AT1G04197	2	5	2	7	4	8
AT1G04200	518	523	576	455	365	413
AT1G04203	0	0	0	0	0	0
AT1G04207	0	0	0	0	0	0
AT1G04210	721	724	807	782	554	790
AT1G04213	0	0	0	0	0	0
AT1G04217	3	12	9	7	8	5
AT1G04220	18	17	13	21	29	33
AT1G04223	1	0	4	2	3	2
AT1G04227	0	0	0	0	0	0
AT1G04230	143	176	154	198	193	131
AT1G04233	0	0	0	0	0	0
AT1G04237	3	1	3	4	1	2
AT1G04240	145	187	130	255	274	203
AT1G04243	0	0	0	0	0	0
AT1G04247	3	12	15	19	12	8
AT1G04250	209	253	210	245	297	259
AT1G04253	0	0	0	0	0	0
AT1G04257	0	0	1	0	1	0
AT1G04260	145	164	174	163	215	134
AT1G04263	0	0	0	0	0	0
AT1G04267	4	8	2	3	4	4
AT1G04270	3190	3639	3467	2930	3350	3275
AT1G04273	4	0	5	4	4	5
AT1G04277	11	10	5	4	8	7
AT1G04280	1183	1614	1484	995	923	943
AT1G04283	0	0	0	0	0	0
AT1G04287	0	0	0	0	0	0
AT1G04290	13	28	24	20	22	9
AT1G04293	0	0	0	0	0	0
AT1G04295	0	0	0	0	0	0
AT1G04297	3	2	3	7	10	4
AT1G04300	1764	2252	2019	1727	1541	1651
AT1G04303	0	2	1	4	6	1
AT1G04307	0	0	0	0	0	0
AT1G04310	318	372	347	367	257	387
AT1G04313	5	6	3	4	5	2
AT1G04320	0	0	0	0	0	0
AT1G04323	2	3	6	11	0	5
AT1G04327	0	0	0	0	0	0
AT1G04330	2	4	8	4	9	7
AT1G04333	0	0	0	0	0	0
AT1G04337	0	0	0	0	0	0
AT1G04340	220	280	251	211	219	223
AT1G04343	0	0	0	0	0	0
AT1G04347	7	4	8	4	4	8
AT1G04350	115	177	135	236	213	164
AT1G04353	0	0	0	0	0	0
AT1G04357	4	2	4	1	2	2
AT1G04360	41	46	64	51	60	52
AT1G04363	0	0	0	0	0	0
AT1G04367	1	0	0	0	2	0
AT1G04370	22	41	51	0	1	0
AT1G04373	0	0	0	0	0	0
AT1G04377	0	0	0	0	0	0
AT1G04380	3	3	5	2	1	3
AT1G04383	0	0	0	0	0	0
AT1G04387	0	0	0	0	0	0
AT1G04390	150	228	169	208	167	214
AT1G04393	0	1	0	1	0	0
AT1G04397	0	0	0	0	0	1
AT1G04400	2305	2854	2580	2476	2022	2317
AT1G04403	0	0	0	0	0	0
AT1G04407	0	0	0	0	1	0
AT1G04410	13306	15201	14542	14081	13538	11897
AT1G04413	0	0	0	2	0	1
AT1G04417	0	2	1	0	1	0
AT1G04420	857	831	803	938	902	889
AT1G04423	9	9	4	7	9	8
AT1G04425	13	21	13	41	19	25
AT1G04427	0	1	1	7	1	2
AT1G04430	1784	1944	1706	1927	1989	1890
AT1G04433	0	0	0	0	0	0
AT1G04437	0	1	1	0	0	0
AT1G04440	1183	1446	1381	1202	1026	1064
AT1G04443	0	0	0	0	0	0
AT1G04445	9	12	15	1	7	3
AT1G04447	0	0	0	0	0	0
AT1G04450	0	0	0	0	0	0
AT1G04453	0	0	0	0	0	0
AT1G04455	0	0	0	0	0	0
AT1G04463	0	0	0	0	0	0
AT1G04467	0	0	0	4	2	2
AT1G04470	0	0	0	0	6	1
AT1G04473	3	4	2	3	4	3
AT1G04477	13	12	11	4	11	18
AT1G04480	1672	2011	2081	1513	2074	1779
AT1G04483	0	0	2	0	0	0
AT1G04487	0	0	0	0	0	0
AT1G04490	11	15	9	4	6	6
AT1G04493	0	0	0	0	0	0
AT1G04497	0	0	0	0	0	0
AT1G04500	3	3	15	5	3	3
AT1G04503	0	0	0	0	0	0
AT1G04507	0	0	0	0	0	0
AT1G04510	736	849	808	843	709	834
AT1G04513	0	0	0	0	0	0
AT1G04517	0	2	0	0	0	0
AT1G04520	56	68	54	110	89	129
AT1G04523	0	2	4	0	0	0
AT1G04527	0	0	0	0	0	0
AT1G04530	423	462	414	464	409	397
AT1G04533	0	0	0	0	0	0
AT1G04537	0	0	0	0	0	0
AT1G04540	7	15	16	14	14	25
AT1G04547	0	2	2	0	1	0
AT1G04550	122	125	146	223	191	218
AT1G04555	67	83	67	55	67	60
AT1G04557	0	0	0	0	0	0
AT1G04560	2	0	10	0	5	5
AT1G04563	0	1	1	4	2	0
AT1G04567	1	3	1	2	1	1
AT1G04570	2	0	5	3	1	5
AT1G04573	0	0	0	0	0	0
AT1G04577	1	0	5	0	1	2
AT1G04580	0	0	0	0	0	0
AT1G04583	0	0	0	0	0	0
AT1G04587	2	5	4	1	6	3
AT1G04590	214	215	193	233	281	235
AT1G04593	0	0	0	0	0	0
AT1G04597	0	0	0	0	0	0
AT1G04600	3	6	4	7	0	4
AT1G04603	0	0	0	0	0	0
AT1G04607	0	0	0	0	0	0
AT1G04610	1	2	1	22	14	9
AT1G04620	575	687	531	733	632	661
AT1G04623	0	0	0	0	0	0
AT1G04625	0	0	0	0	0	0
AT1G04630	344	408	350	395	454	388
AT1G04635	27	20	29	28	26	25
AT1G04640	287	299	256	309	342	313
AT1G04643	0	0	0	0	0	0
AT1G04645	0	0	0	0	0	0
AT1G04647	0	0	0	0	0	0
AT1G04650	41	30	29	48	35	50
AT1G04653	0	0	0	0	0	0
AT1G04657	0	0	0	0	0	0
AT1G04660	0	0	0	0	2	0
AT1G04667	0	0	0	0	0	0
AT1G04670	0	0	0	0	0	0
AT1G04673	0	0	0	0	0	0
AT1G04677	0	0	0	1	1	3
AT1G04680	185	180	203	313	220	322
AT1G04683	0	0	0	0	1	0
AT1G04687	0	0	0	0	0	0
AT1G04690	874	1001	908	1011	825	912
AT1G04693	0	0	0	0	0	0
AT1G04697	0	1	0	1	0	1
AT1G04700	26	23	25	28	17	19
AT1G04703	0	0	0	0	0	0
AT1G04707	0	0	0	0	0	0
AT1G04710	203	236	221	223	195	236
AT1G04713	0	0	0	0	0	0
AT1G04717	0	0	0	0	0	0
AT1G04720	0	0	0	0	0	0
AT1G04723	0	0	0	0	0	0
AT1G04730	139	169	155	128	100	123
AT1G04733	0	0	0	0	0	0
AT1G04737	0	0	0	0	0	0
AT1G04743	0	0	0	0	0	0
AT1G04747	0	0	0	0	0	0
AT1G04750	1136	1312	1268	1159	1039	1102
AT1G04753	0	0	0	0	0	0
AT1G04760	8	9	14	25	18	19
AT1G04763	0	0	0	1	0	0
AT1G04767	0	0	0	0	0	0
AT1G04770	71	151	151	60	122	147
AT1G04773	0	0	0	0	0	0
AT1G04778	1	4	0	1	0	3
AT1G04780	1250	1449	1516	883	744	865
AT1G04783	0	0	0	0	0	2
AT1G04787	0	0	0	0	0	0
AT1G04790	408	460	416	416	334	436
AT1G04793	0	0	0	0	0	0
AT1G04797	2	0	3	3	5	4
AT1G04800	328	357	389	302	168	196
AT1G04803	0	0	0	0	0	0
AT1G04807	0	0	0	0	0	0
AT1G04810	1206	1343	1306	1313	1064	1098
AT1G04813	0	0	0	0	0	0
AT1G04817	0	0	1	1	0	0
AT1G04820	4010	4035	3619	4234	3554	4675
AT1G04823	0	0	0	0	0	0
AT1G04827	8	12	14	7	1	4
AT1G04830	256	325	309	297	274	268
AT1G04833	0	0	0	0	0	0
AT1G04837	0	0	0	0	0	0
AT1G04840	29	33	18	31	16	33
AT1G04847	0	0	0	0	0	0
AT1G04850	1226	1560	1297	1235	1208	1167
AT1G04853	10	5	3	9	14	8
AT1G04857	0	0	0	0	0	0
AT1G04860	638	723	767	613	550	553
AT1G04863	0	0	0	0	0	0
AT1G04867	0	0	0	0	0	0
AT1G04870	430	477	457	470	490	481
AT1G04873	0	0	0	0	0	0
AT1G04877	1	8	2	8	13	11
AT1G04880	0	8	2	10	6	5
AT1G04883	0	0	0	0	0	0
AT1G04887	0	0	0	0	0	0
AT1G04890	0	0	0	0	0	0
AT1G04893	6	4	1	4	2	2
AT1G04895	0	0	0	0	0	0
AT1G04897	0	0	0	0	0	0
AT1G04900	160	147	118	171	181	191
AT1G04907	1	0	1	1	2	0
AT1G04910	466	554	471	510	511	519
AT1G04913	2	1	0	2	2	1
AT1G04917	0	0	0	0	0	0
AT1G04920	17	14	19	14	19	14
AT1G04923	0	0	0	0	0	0
AT1G04927	2	1	1	0	3	0
AT1G04930	48	47	75	50	41	54
AT1G04933	0	0	0	0	0	0
AT1G04937	0	0	0	0	0	0
AT1G04940	30	24	16	35	46	41
AT1G04943	0	0	0	0	0	0
AT1G04945	102	101	127	137	133	132
AT1G04947	0	0	0	0	0	0
AT1G04950	275	340	305	354	336	334
AT1G04953	0	0	0	0	0	0
AT1G04957	0	0	0	0	0	0
AT1G04960	411	541	511	300	307	254
AT1G04963	0	0	0	0	0	0
AT1G04967	0	0	0	0	0	0
AT1G04970	478	754	623	534	485	483
AT1G04973	8	13	5	14	14	16
AT1G04977	0	0	0	0	0	0
AT1G04980	387	352	330	135	113	184
AT1G04983	0	0	0	0	0	0
AT1G04985	446	625	513	474	549	432
AT1G04987	0	0	0	0	0	0
AT1G04990	456	600	618	476	393	342
AT1G04993	0	0	0	0	0	0
AT1G04997	0	0	1	0	0	0
AT1G05000	288	325	296	352	252	321
AT1G05003	0	0	0	0	0	0
AT1G05005	0	0	0	0	0	0
AT1G05007	0	0	0	0	0	0
AT1G05010	7402	9878	8864	6844	5743	5776
AT1G05013	0	0	0	0	0	0
AT1G05017	0	0	0	0	0	0
AT1G05020	98	104	105	106	98	104
AT1G05023	5	8	6	6	7	17
AT1G05027	0	0	0	0	1	0
AT1G05030	159	218	184	269	247	236
AT1G05033	0	0	0	0	0	0
AT1G05035	7	11	8	12	7	14
AT1G05037	0	0	0	0	0	0
AT1G05040	0	0	0	2	3	0
AT1G05043	6	8	4	3	5	3
AT1G05047	0	0	0	0	0	0
AT1G05053	0	0	0	0	0	0
AT1G05055	148	164	154	185	164	144
AT1G05057	0	2	0	3	0	0
AT1G05060	241	323	325	233	294	241
AT1G05065	6	8	11	14	10	20
AT1G05067	0	0	0	0	0	0
AT1G05070	195	245	207	192	243	223
AT1G05073	0	0	0	0	0	0
AT1G05077	0	2	3	0	1	0
AT1G05080	0	0	0	0	1	0
AT1G05083	0	0	1	2	0	3
AT1G05085	0	0	0	0	0	0
AT1G05087	16	23	16	13	9	13
AT1G05090	4	4	2	4	2	2
AT1G05093	0	0	0	0	0	0
AT1G05097	0	0	0	0	0	0
AT1G05100	8	8	1	5	6	2
AT1G05103	0	0	0	0	0	0
AT1G05107	0	0	0	0	0	0
AT1G05113	0	0	0	0	0	0
AT1G05117	0	0	0	0	1	0
AT1G05120	483	517	546	577	446	468
AT1G05123	0	0	0	2	0	1
AT1G05127	0	0	0	0	0	0
AT1G05133	0	0	0	0	0	0
AT1G05136	5	9	12	13	7	7
AT1G05137	0	0	0	0	0	0
AT1G05140	293	289	244	344	363	355
AT1G05143	6	9	12	3	8	8
AT1G05147	0	0	0	0	0	0
AT1G05150	478	492	490	523	409	489
AT1G05153	0	0	0	0	0	0
AT1G05160	202	193	213	249	217	266
AT1G05163	0	1	1	0	0	1
AT1G05170	72	102	96	91	67	81
AT1G05173	0	0	0	0	0	0
AT1G05177	0	1	0	0	0	0
AT1G05180	567	673	611	635	494	533
AT1G05183	0	0	1	0	0	0
AT1G05187	0	0	0	0	0	0
AT1G05190	3156	3526	3176	3455	4116	3401
AT1G05193	0	0	0	0	0	0
AT1G05197	0	0	0	0	0	1
AT1G05200	259	387	297	347	236	289
AT1G05203	0	1	0	0	1	0
AT1G05205	112	157	147	159	175	155
AT1G05207	5	5	0	5	5	6
AT1G05210	27	22	24	30	44	39
AT1G05213	12	25	24	14	19	21
AT1G05217	2	0	0	0	0	0
AT1G05220	1	3	4	5	7	2
AT1G05223	0	0	0	0	0	0
AT1G05227	0	0	0	0	0	0
AT1G05230	206	227	229	187	117	183
AT1G05233	0	0	0	0	0	0
AT1G05237	0	0	0	0	0	0
AT1G05240	1	2	1	0	1	1
AT1G05243	0	0	0	0	0	0
AT1G05247	0	0	0	0	0	0
AT1G05250	0	0	0	0	0	0
AT1G05253	0	0	0	0	0	0
AT1G05257	0	0	0	0	0	0
AT1G05260	197	186	196	244	335	219
AT1G05263	0	0	0	0	0	0
AT1G05267	0	0	0	0	0	0
AT1G05270	697	768	768	607	644	549
AT1G05273	0	0	0	0	0	0
