gene_id	ERR2618237	ERR2618240	ERR2618236	ERR2618238	ERR2618241	ERR2618239
AT1G03640	0	0	0	0	0	0
AT1G03650	54	40	42	48	41	34
AT1G03660	6	9	5	10	19	13
AT1G03670	0	0	2	0	0	1
AT1G03680	3710	5717	2969	3593	3870	4913
AT1G03687	298	288	243	286	351	329
AT1G03700	0	0	1	5	0	0
AT1G03710	0	4	1	1	4	2
AT1G03720	0	0	0	0	0	0
AT1G03730	553	254	405	572	161	212
AT1G03740	2006	552	1475	2276	1297	1722
AT1G03743	0	0	0	0	0	1
AT1G03746	0	0	0	0	0	0
AT1G03750	183	101	166	183	196	214
AT1G03760	438	192	331	374	327	306
AT1G03770	279	109	182	201	223	211
AT1G03780	341	215	266	484	631	629
AT1G03790	2	2	10	0	0	2
AT1G03800	8	23	7	10	6	24
AT1G03810	0	0	0	0	0	0
AT1G03820	88	49	83	87	72	53
AT1G03830	446	217	311	393	471	418
AT1G03840	10	6	7	7	9	18
AT1G03850	111	160	83	154	93	122
AT1G03860	1111	1154	912	1268	1590	1326
AT1G03870	2552	5004	2219	3950	4298	4688
AT1G03880	0	0	0	0	0	0
AT1G03890	0	0	0	0	0	0
AT1G03900	2090	1220	1412	1720	1283	1454
AT1G03905	68	22	48	51	35	25
AT1G03910	1296	766	981	1266	1228	1376
AT1G03920	55	12	24	24	19	34
AT1G03930	856	432	687	802	688	780
AT1G03935	7	3	8	8	1	7
AT1G03940	79	64	66	118	68	44
AT1G03950	262	201	231	196	155	229
AT1G03960	496	157	349	432	347	391
AT1G03970	568	431	437	423	325	400
AT1G03980	9	11	8	11	14	11
AT1G03982	0	0	0	0	0	0
AT1G03987	0	1	1	1	2	0
AT1G03990	79	34	50	56	43	73
AT1G03993	0	0	0	0	0	0
AT1G03997	0	0	0	0	0	0
AT1G04000	264	244	228	226	169	192
AT1G04003	0	0	0	0	0	0
AT1G04007	31	10	14	17	12	15
AT1G04010	167	41	130	137	73	97
AT1G04013	7	5	2	3	3	2
AT1G04017	0	0	0	0	0	0
AT1G04020	111	62	95	189	284	135
AT1G04023	0	0	0	0	0	0
AT1G04027	14	0	11	7	0	5
AT1G04030	120	38	72	97	116	120
AT1G04033	0	0	0	0	0	0
AT1G04037	5	4	5	9	7	8
AT1G04040	1664	2012	1368	1569	2740	2309
AT1G04043	0	0	0	0	0	0
AT1G04047	41	3	46	15	4	19
AT1G04050	131	50	72	64	89	70
AT1G04053	4	10	6	7	6	9
AT1G04057	0	0	0	0	0	0
AT1G04063	3	0	0	0	0	0
AT1G04067	0	1	0	0	0	0
AT1G04070	71	113	76	75	51	54
AT1G04073	8	5	3	5	11	9
AT1G04077	0	0	0	0	0	0
AT1G04080	2421	813	1767	2096	2373	2433
AT1G04083	1	1	2	0	1	3
AT1G04087	0	0	0	0	0	0
AT1G04090	12	6	12	20	10	17
AT1G04093	1	0	0	0	2	0
AT1G04097	0	0	2	1	0	0
AT1G04100	34	41	43	28	22	41
AT1G04103	0	0	0	0	0	0
AT1G04105	0	0	0	0	0	0
AT1G04110	127	91	130	102	187	132
AT1G04117	9	7	10	10	11	14
AT1G04120	1722	450	1335	1363	1332	1438
AT1G04123	2	0	1	0	0	0
AT1G04127	0	0	0	0	0	1
AT1G04130	151	159	77	181	171	162
AT1G04133	0	0	0	0	0	1
AT1G04137	0	0	0	0	0	0
AT1G04140	2508	746	1838	2149	1777	2089
AT1G04143	0	0	0	0	0	0
AT1G04147	7	1	6	6	7	6
AT1G04150	5	3	4	3	1	0
AT1G04153	0	1	2	0	0	0
AT1G04157	0	0	0	3	3	5
AT1G04160	198	51	138	149	252	186
AT1G04163	0	0	0	0	0	0
AT1G04167	0	0	0	0	0	0
AT1G04170	1822	1585	1460	1824	2235	1834
AT1G04173	1	0	4	1	1	2
AT1G04177	0	0	0	0	0	0
AT1G04180	10	5	7	3	4	6
AT1G04183	0	0	0	0	0	0
AT1G04187	3	2	1	2	1	3
AT1G04190	643	416	521	539	570	454
AT1G04193	0	0	0	1	0	0
AT1G04197	0	4	0	0	0	3
AT1G04200	747	262	582	577	660	630
AT1G04203	0	0	0	0	0	0
AT1G04207	0	0	0	0	0	0
AT1G04210	1130	407	822	1086	1216	1212
AT1G04213	0	0	0	0	0	0
AT1G04217	7	10	7	10	3	0
AT1G04220	31	4	28	8	9	5
AT1G04223	1	4	5	6	0	4
AT1G04227	0	0	0	0	0	0
AT1G04230	245	136	199	214	191	207
AT1G04233	0	0	0	0	0	0
AT1G04237	5	1	1	4	2	5
AT1G04240	254	244	235	401	268	452
AT1G04243	0	0	0	0	0	0
AT1G04247	3	0	0	3	3	0
AT1G04250	180	312	136	189	445	370
AT1G04253	0	0	0	0	0	0
AT1G04257	0	0	0	0	0	0
AT1G04260	232	352	208	219	235	248
AT1G04263	0	0	0	0	0	0
AT1G04267	7	1	3	9	12	11
AT1G04270	3834	5176	2941	3850	5194	4285
AT1G04273	6	0	5	5	11	5
AT1G04277	6	8	6	9	6	13
AT1G04280	721	1021	539	890	788	1147
AT1G04283	0	0	0	0	0	0
AT1G04287	0	0	0	0	0	0
AT1G04290	86	88	68	69	71	90
AT1G04293	0	0	0	0	0	0
AT1G04295	0	0	0	0	0	0
AT1G04297	6	1	3	1	2	3
AT1G04300	2926	1139	2257	2564	2291	2894
AT1G04303	7	3	8	10	3	4
AT1G04307	0	0	0	0	0	0
AT1G04310	380	152	330	428	174	215
AT1G04313	20	12	27	10	17	23
AT1G04320	0	0	0	0	0	0
AT1G04323	27	0	17	11	10	14
AT1G04327	0	0	0	0	0	0
AT1G04330	10	3	12	8	3	4
AT1G04333	0	0	0	0	0	0
AT1G04337	0	0	0	0	0	0
AT1G04340	284	251	265	222	222	261
AT1G04343	0	0	0	0	0	0
AT1G04347	1	0	5	2	1	1
AT1G04350	506	575	408	420	834	1014
AT1G04353	0	0	0	0	0	0
AT1G04357	2	1	4	5	1	9
AT1G04360	35	62	53	84	33	77
AT1G04363	0	0	0	0	0	0
AT1G04367	3	6	3	4	0	3
AT1G04370	0	0	1	1	0	0
AT1G04373	0	0	0	0	0	0
AT1G04377	0	0	0	0	0	0
AT1G04380	9	1	3	2	1	3
AT1G04383	0	0	0	0	0	0
AT1G04387	0	0	0	0	0	0
AT1G04390	241	70	186	205	185	200
AT1G04393	0	0	0	0	0	0
AT1G04397	1	0	2	1	0	0
AT1G04400	3402	1246	2914	3217	2357	3065
AT1G04403	0	0	0	0	0	0
AT1G04407	0	0	0	0	0	0
AT1G04410	7729	8303	6431	7680	8647	8202
AT1G04413	1	0	0	1	0	1
AT1G04417	1	0	1	0	1	0
AT1G04420	1319	1739	1116	1434	2206	2487
AT1G04423	2	2	5	6	3	2
AT1G04425	111	72	73	58	32	39
AT1G04427	0	0	0	1	0	0
AT1G04430	2780	1858	2105	2528	2668	3449
AT1G04433	0	0	1	0	0	0
AT1G04437	0	0	0	0	0	0
AT1G04440	1963	1110	1473	1655	1274	1533
AT1G04443	0	0	0	0	0	0
AT1G04445	7	0	3	1	0	0
AT1G04447	0	0	0	0	0	0
AT1G04450	0	0	0	0	0	0
AT1G04453	0	1	0	0	0	0
AT1G04455	0	0	0	0	1	1
AT1G04463	0	0	0	0	0	0
AT1G04467	14	4	16	3	2	4
AT1G04470	0	0	0	0	0	1
AT1G04473	7	3	2	5	4	4
AT1G04477	2	1	3	3	2	3
AT1G04480	1040	1542	823	1123	1199	1101
AT1G04483	1	2	0	2	3	0
AT1G04487	0	0	0	0	0	0
AT1G04490	13	0	2	7	5	6
AT1G04493	0	1	0	0	0	0
AT1G04497	0	0	0	0	0	0
AT1G04500	16	3	10	17	38	28
AT1G04503	0	0	0	0	0	0
AT1G04507	0	0	0	0	0	0
AT1G04510	1308	1012	1037	1108	1337	1239
AT1G04513	0	0	0	0	0	2
AT1G04517	0	0	0	0	0	0
AT1G04520	229	143	203	191	392	284
AT1G04523	0	0	0	0	0	0
AT1G04527	0	0	0	0	0	0
AT1G04530	498	724	384	552	836	885
AT1G04533	0	2	0	0	0	0
AT1G04537	0	0	0	0	0	0
AT1G04540	39	41	44	42	61	62
AT1G04547	0	0	4	0	0	1
AT1G04550	231	178	148	192	204	205
AT1G04555	145	94	117	93	59	91
AT1G04557	0	0	0	0	0	0
AT1G04560	26	0	22	0	0	0
AT1G04563	3	3	3	6	0	2
AT1G04567	0	0	6	4	2	2
AT1G04570	7	3	13	9	3	6
AT1G04573	0	0	0	0	0	0
AT1G04577	1	1	0	0	2	0
AT1G04580	0	0	0	1	0	0
AT1G04583	0	0	0	0	0	0
AT1G04587	21	5	11	14	3	6
AT1G04590	471	301	306	412	388	312
AT1G04593	0	0	0	0	0	0
AT1G04597	0	0	0	0	0	0
AT1G04600	22	6	10	6	17	11
AT1G04603	0	0	0	0	0	0
AT1G04607	0	0	0	0	0	0
AT1G04610	12	3	6	21	5	4
AT1G04620	893	159	676	608	217	230
AT1G04623	0	0	0	0	0	0
AT1G04625	0	0	0	0	0	0
AT1G04630	308	521	276	312	330	371
AT1G04635	57	76	53	45	29	53
AT1G04640	450	930	355	433	722	801
AT1G04643	0	0	0	0	0	0
AT1G04645	1	0	0	0	0	0
AT1G04647	0	0	0	1	0	0
AT1G04650	71	28	56	65	104	65
AT1G04653	0	0	0	0	0	0
AT1G04657	0	0	0	0	0	0
AT1G04660	15	33	7	28	10	21
AT1G04667	0	0	0	0	0	0
AT1G04670	0	0	0	0	0	0
AT1G04673	0	0	0	0	0	0
AT1G04677	0	0	0	0	0	0
AT1G04680	1194	776	1063	1081	1285	1075
AT1G04683	0	0	0	0	0	0
AT1G04687	0	0	0	0	0	0
AT1G04690	1282	931	1041	1099	1187	1187
AT1G04693	0	0	0	0	0	0
AT1G04697	0	2	0	1	3	2
AT1G04700	32	15	25	41	56	64
AT1G04703	0	0	0	0	0	0
AT1G04707	0	0	0	0	0	0
AT1G04710	429	198	297	315	522	412
AT1G04713	0	0	0	0	0	0
AT1G04717	0	0	0	0	0	0
AT1G04720	0	0	0	0	0	0
AT1G04723	0	1	2	0	0	0
AT1G04730	117	63	110	152	178	154
AT1G04733	0	0	0	0	0	0
AT1G04737	0	0	0	1	0	0
AT1G04743	0	0	0	0	0	0
AT1G04747	0	0	0	0	0	0
AT1G04750	1198	931	837	1031	760	812
AT1G04753	0	0	0	0	0	0
AT1G04760	46	48	32	53	67	48
AT1G04763	0	0	0	0	0	0
AT1G04767	0	0	0	0	0	0
AT1G04770	261	56	222	51	106	84
AT1G04773	0	0	0	0	0	0
AT1G04778	8	2	0	3	4	2
AT1G04780	1946	783	1536	1878	1533	1721
AT1G04783	0	0	0	0	0	0
AT1G04787	0	0	0	0	0	0
AT1G04790	529	241	422	552	609	700
AT1G04793	1	0	0	0	0	0
AT1G04797	7	6	6	5	0	2
AT1G04800	670	657	630	497	447	413
AT1G04803	0	0	0	0	0	0
AT1G04807	0	0	0	0	0	0
AT1G04810	1116	570	1013	1089	1581	1434
AT1G04813	0	0	0	0	0	0
AT1G04817	0	0	3	0	0	0
AT1G04820	5199	3384	4410	4783	4359	3627
AT1G04823	0	0	0	0	0	0
AT1G04827	9	2	6	7	9	6
AT1G04830	549	255	390	470	438	469
AT1G04833	0	0	0	0	0	0
AT1G04837	0	0	0	0	0	0
AT1G04840	79	8	72	66	63	24
AT1G04847	0	0	0	0	0	0
AT1G04850	2021	1780	1604	1594	1530	1707
AT1G04853	1	2	3	9	0	6
AT1G04857	0	0	0	0	0	0
AT1G04860	860	271	655	907	883	965
AT1G04863	0	0	0	0	0	0
AT1G04867	0	0	0	0	0	0
AT1G04870	495	328	373	472	430	373
AT1G04873	0	0	0	0	0	0
AT1G04877	7	5	12	8	1	5
AT1G04880	6	1	10	6	11	7
AT1G04883	0	0	0	0	0	2
AT1G04887	0	0	0	0	0	0
AT1G04890	0	0	0	0	0	0
AT1G04893	1	5	4	7	1	8
AT1G04895	0	0	0	0	0	0
AT1G04897	0	0	0	0	0	0
AT1G04900	286	183	259	303	287	250
AT1G04907	0	0	0	0	0	0
AT1G04910	789	317	592	727	529	557
AT1G04913	1	0	0	0	0	0
AT1G04917	0	0	0	0	0	0
AT1G04920	50	7	42	38	53	44
AT1G04923	0	0	0	0	0	0
AT1G04927	1	0	0	0	0	1
AT1G04930	150	72	108	112	83	91
AT1G04933	0	0	1	0	0	0
AT1G04937	0	0	0	0	0	0
AT1G04940	84	214	78	74	74	77
AT1G04943	0	0	0	0	0	0
AT1G04945	203	92	186	217	149	133
AT1G04947	0	0	0	0	0	0
AT1G04950	775	249	589	578	583	650
AT1G04953	0	0	0	0	0	0
AT1G04957	0	0	0	0	2	0
AT1G04960	513	395	460	578	418	525
AT1G04963	0	0	0	0	0	0
AT1G04967	0	0	0	0	0	0
AT1G04970	967	439	773	889	636	757
AT1G04973	14	16	17	10	21	21
AT1G04977	0	0	0	0	0	0
AT1G04980	234	134	176	302	258	132
AT1G04983	1	0	0	1	0	1
AT1G04985	931	866	736	910	738	979
AT1G04987	0	0	0	0	0	0
AT1G04990	811	252	610	534	431	399
AT1G04993	0	0	0	0	0	0
AT1G04997	0	2	2	0	0	0
AT1G05000	295	85	278	192	105	105
AT1G05003	0	0	0	0	0	0
AT1G05005	0	0	0	0	0	0
AT1G05007	0	0	0	0	0	0
AT1G05010	10798	7132	8992	9714	8676	9806
AT1G05013	0	0	0	0	0	0
AT1G05017	2	0	0	0	0	1
AT1G05020	133	154	102	215	160	170
AT1G05023	0	12	1	4	4	19
AT1G05027	0	0	0	0	0	0
AT1G05030	278	155	241	231	162	249
AT1G05033	1	2	1	2	2	1
AT1G05035	26	54	27	31	15	20
AT1G05037	0	0	0	0	0	0
AT1G05040	0	0	1	0	1	0
AT1G05043	2	0	4	3	4	7
AT1G05047	0	0	0	0	0	0
AT1G05053	0	0	0	0	0	0
AT1G05055	235	165	156	177	170	179
AT1G05057	0	1	0	0	0	0
AT1G05060	346	203	288	309	208	270
AT1G05065	37	23	37	22	29	23
AT1G05067	0	0	0	0	0	0
AT1G05070	513	395	369	417	284	357
AT1G05073	0	0	0	0	0	0
AT1G05077	8	0	12	10	2	2
AT1G05080	0	0	0	0	0	0
AT1G05083	0	0	1	1	2	1
AT1G05085	0	0	0	0	0	0
AT1G05087	7	2	4	9	4	5
AT1G05090	8	5	6	4	4	8
AT1G05093	0	0	0	0	0	0
AT1G05097	0	0	0	0	1	0
AT1G05100	46	6	33	16	7	11
AT1G05103	1	0	1	2	2	0
AT1G05107	0	8	0	2	0	6
AT1G05113	0	0	0	0	0	0
AT1G05117	0	0	0	0	0	0
AT1G05120	579	213	436	484	403	485
AT1G05123	1	2	0	0	1	0
AT1G05127	0	0	0	0	0	0
AT1G05133	0	0	0	2	0	0
AT1G05136	6	2	4	5	2	4
AT1G05137	0	0	0	0	0	0
AT1G05140	818	815	639	638	842	819
AT1G05143	12	7	9	7	2	13
AT1G05147	0	0	0	0	0	0
AT1G05150	668	366	561	708	691	858
AT1G05153	2	1	3	0	0	1
AT1G05160	383	109	303	317	185	240
AT1G05163	2	0	2	0	0	4
AT1G05170	317	101	231	192	108	115
AT1G05173	0	0	0	0	0	0
AT1G05177	0	0	0	0	0	0
AT1G05180	673	378	524	634	766	697
AT1G05183	0	0	0	0	0	0
AT1G05187	0	0	0	0	0	0
AT1G05190	7177	12986	5890	8781	10322	12069
AT1G05193	0	0	0	0	0	0
AT1G05197	0	0	0	0	0	0
AT1G05200	810	193	654	756	604	835
AT1G05203	4	0	0	0	0	1
AT1G05205	190	252	143	163	154	159
AT1G05207	40	88	48	46	76	131
AT1G05210	39	87	40	48	70	61
AT1G05213	16	4	14	12	18	17
AT1G05217	0	0	0	0	0	0
AT1G05220	0	0	0	1	1	6
AT1G05223	0	0	0	0	0	0
AT1G05227	0	0	0	0	0	0
AT1G05230	249	36	217	225	502	397
AT1G05233	0	0	0	0	0	0
AT1G05237	0	0	0	0	0	0
AT1G05240	5	0	5	1	0	4
AT1G05243	0	0	0	0	0	0
AT1G05247	0	0	0	0	0	0
AT1G05250	0	0	0	0	0	0
AT1G05253	0	0	0	0	0	0
AT1G05257	0	0	0	0	0	0
AT1G05260	50	3	47	21	22	12
