gene_id	ERR5671402	ERR5671403	ERR5671404	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000010086	0	0	0	0	0	0
ENSMUSG00000010136	0	0	0	0	0	0
ENSMUSG00000010435	0	0	0	0	0	0
ENSMUSG00000010492	0	2	0	14	5	4
ENSMUSG00000010517	4824	4994	4349	5785	4751	5477
ENSMUSG00000010760	2	0	5	0	3	6
ENSMUSG00000010796	0	0	0	0	0	0
ENSMUSG00000010803	1	0	8	17	0	11
ENSMUSG00000010841	0	0	0	0	0	0
ENSMUSG00000011171	3	0	0	22	1	20
ENSMUSG00000011349	0	0	0	0	0	0
ENSMUSG00000011350	0	0	0	0	0	0
ENSMUSG00000011486	0	0	0	0	0	0
ENSMUSG00000011632	0	0	0	0	0	0
ENSMUSG00000012042	0	0	0	0	0	0
ENSMUSG00000012211	0	2	0	15	3	0
ENSMUSG00000012396	3	14	1	2	8	0
ENSMUSG00000012428	32	45	88	6	25	6
ENSMUSG00000012520	0	0	0	0	0	0
ENSMUSG00000012777	0	0	0	0	0	0
ENSMUSG00000013083	0	0	0	0	0	0
ENSMUSG00000013158	0	0	0	0	0	0
ENSMUSG00000013338	0	0	0	0	0	0
ENSMUSG00000013353	0	0	0	0	0	0
ENSMUSG00000013415	57	42	109	325	345	390
ENSMUSG00000013418	0	0	0	0	0	0
ENSMUSG00000013483	9	15	10	0	3	4
ENSMUSG00000013539	488	530	471	614	570	427
ENSMUSG00000013562	0	0	0	0	0	0
ENSMUSG00000013643	0	0	0	0	0	0
ENSMUSG00000013668	0	0	0	0	0	0
ENSMUSG00000013736	997	934	1182	946	1037	2289
ENSMUSG00000013766	0	0	0	0	0	0
ENSMUSG00000014030	0	2	10	0	0	4
ENSMUSG00000014039	731	724	678	740	682	836
ENSMUSG00000014074	1372	1413	1379	1559	1363	1740
ENSMUSG00000014104	0	0	0	0	0	0
ENSMUSG00000014226	3143	2257	3157	1960	2133	6891
ENSMUSG00000014453	0	0	0	0	0	11
ENSMUSG00000014504	874	946	890	874	826	1076
ENSMUSG00000014529	0	0	0	0	0	0
ENSMUSG00000014542	0	0	0	0	0	0
ENSMUSG00000014543	0	0	0	0	0	0
ENSMUSG00000014603	0	0	0	0	0	0
ENSMUSG00000014686	0	0	0	0	0	0
ENSMUSG00000014769	9948	9560	8446	10262	8495	8592
ENSMUSG00000014852	0	0	0	0	0	0
ENSMUSG00000015001	0	0	0	0	0	0
ENSMUSG00000015085	26	42	11	16	11	4
ENSMUSG00000015090	0	0	0	0	0	0
ENSMUSG00000015095	1621	1531	1554	1580	1470	1412
ENSMUSG00000015224	50	40	91	62	73	58
ENSMUSG00000015242	0	0	0	0	0	0
ENSMUSG00000015314	0	0	0	0	0	0
ENSMUSG00000015340	25	91	2	0	27	11
ENSMUSG00000015355	0	0	0	0	0	0
ENSMUSG00000015377	168	103	119	96	97	115
ENSMUSG00000015396	2	0	0	11	6	0
ENSMUSG00000015401	0	0	0	0	0	0
ENSMUSG00000015441	0	0	0	0	0	0
ENSMUSG00000015443	0	0	0	0	0	0
ENSMUSG00000015484	0	0	0	0	0	0
ENSMUSG00000015519	0	0	0	0	0	0
ENSMUSG00000015533	193	170	272	474	408	2794
ENSMUSG00000015627	0	0	0	0	0	0
ENSMUSG00000015665	0	0	0	0	0	0
ENSMUSG00000015668	2607	2600	2399	3349	2609	2451
ENSMUSG00000015714	6986	6078	6222	6270	5751	8082
ENSMUSG00000015745	1198	1569	1090	1814	1734	1096
ENSMUSG00000015787	0	0	0	0	0	0
ENSMUSG00000015852	0	0	0	0	0	0
ENSMUSG00000015947	0	0	0	0	0	0
ENSMUSG00000015961	3540	3389	3872	4256	3758	5509
ENSMUSG00000015962	0	0	0	0	0	0
ENSMUSG00000015968	6	0	2	12	11	0
ENSMUSG00000016087	410	369	440	309	301	547
ENSMUSG00000016255	0	0	0	0	0	0
ENSMUSG00000016386	8	0	12	5	16	30
ENSMUSG00000016458	9	87	2	9	5	0
ENSMUSG00000016498	0	0	0	0	0	0
ENSMUSG00000016529	0	0	0	0	0	0
ENSMUSG00000016626	0	0	0	0	0	0
ENSMUSG00000016942	14	14	2	7	4	0
ENSMUSG00000016998	0	0	0	0	0	0
ENSMUSG00000017000	0	0	0	0	0	0
ENSMUSG00000017003	0	0	0	0	0	0
ENSMUSG00000017004	0	0	0	0	0	0
ENSMUSG00000017007	0	0	0	0	0	0
ENSMUSG00000017049	0	0	0	0	0	0
ENSMUSG00000017064	0	0	0	0	0	0
ENSMUSG00000017165	0	0	0	0	0	0
ENSMUSG00000017204	0	0	0	0	0	0
ENSMUSG00000017211	0	0	0	0	0	0
ENSMUSG00000017300	10	157	35	267	464	129
ENSMUSG00000017307	439	453	404	391	394	374
ENSMUSG00000017309	0	0	0	0	0	0
ENSMUSG00000017310	0	0	0	0	0	0
ENSMUSG00000017311	0	0	0	0	0	0
ENSMUSG00000017316	0	0	0	0	0	0
ENSMUSG00000017446	246	926	356	269	409	37
ENSMUSG00000017588	0	0	0	0	0	0
ENSMUSG00000017607	59	160	88	84	69	133
ENSMUSG00000017667	1182	1438	1019	1376	1221	1225
ENSMUSG00000017688	0	0	0	0	0	0
ENSMUSG00000017692	43	40	51	63	64	79
ENSMUSG00000017697	474	742	333	400	479	261
ENSMUSG00000017720	0	0	0	0	0	0
ENSMUSG00000017723	0	0	0	0	0	0
ENSMUSG00000017733	0	0	0	0	0	0
ENSMUSG00000017737	1530	1211	193	2506	1902	7521
ENSMUSG00000017740	12	24	0	4	14	2
ENSMUSG00000017767	0	0	0	0	1	2
ENSMUSG00000017868	0	0	0	0	0	0
ENSMUSG00000017922	0	0	0	0	0	0
ENSMUSG00000017950	0	0	0	0	0	0
ENSMUSG00000018008	3	26	0	0	0	4
ENSMUSG00000018166	16	98	18	159	131	159
ENSMUSG00000018168	0	0	0	0	0	0
ENSMUSG00000018211	0	0	0	0	0	0
ENSMUSG00000018238	10	25	0	11	8	4
ENSMUSG00000018259	0	0	0	0	0	0
ENSMUSG00000018263	8	23	8	10	5	0
ENSMUSG00000018322	1525	1323	1498	1770	1400	1698
ENSMUSG00000018326	7295	7141	7452	8081	7105	7229
ENSMUSG00000018341	0	0	0	0	0	0
ENSMUSG00000018398	6977	7847	5886	7709	7266	5178
ENSMUSG00000018486	0	0	0	0	0	0
ENSMUSG00000018554	0	0	0	0	0	0
ENSMUSG00000018589	0	0	0	0	0	0
ENSMUSG00000018595	0	0	0	0	0	0
ENSMUSG00000018620	0	0	0	0	0	0
ENSMUSG00000018623	0	0	0	0	0	0
ENSMUSG00000018634	0	0	0	0	0	0
ENSMUSG00000018656	0	0	0	0	0	0
ENSMUSG00000018698	0	0	0	0	0	0
ENSMUSG00000018707	36184	35948	34121	29559	31262	34177
ENSMUSG00000018776	0	0	0	0	0	0
ENSMUSG00000018822	0	0	0	0	0	0
ENSMUSG00000018844	0	0	0	0	0	0
ENSMUSG00000018845	0	32	7	147	116	80
ENSMUSG00000018862	0	0	0	0	0	0
ENSMUSG00000018868	0	0	0	0	0	0
ENSMUSG00000018893	16	157	54	418	456	206
ENSMUSG00000018907	0	0	0	0	0	0
ENSMUSG00000018914	0	0	0	0	0	0
ENSMUSG00000018916	0	0	0	0	3	13
ENSMUSG00000018919	0	0	0	0	0	0
ENSMUSG00000018924	0	0	0	0	0	0
ENSMUSG00000018927	53	302	13	32	75	25
ENSMUSG00000018930	3	10	0	0	2	0
ENSMUSG00000018973	0	0	0	0	0	0
ENSMUSG00000019039	915	634	781	926	677	840
ENSMUSG00000019102	59	21	30	43	10	990
ENSMUSG00000019143	877	919	723	960	959	937
ENSMUSG00000019146	0	0	0	0	0	0
ENSMUSG00000019230	28	4	40	6	2	31
ENSMUSG00000019232	0	0	0	0	0	0
ENSMUSG00000019301	10	15	11	0	2	0
ENSMUSG00000019312	0	0	0	0	0	0
ENSMUSG00000019359	6	26	1	6	12	0
ENSMUSG00000019368	0	0	0	0	0	0
ENSMUSG00000019429	0	0	0	0	0	0
ENSMUSG00000019489	0	0	0	0	0	0
ENSMUSG00000019539	11933	20695	6662	14587	18657	6018
ENSMUSG00000019762	0	0	0	0	0	0
ENSMUSG00000019763	598	523	467	480	566	569
ENSMUSG00000019772	0	0	0	0	0	0
ENSMUSG00000019779	907	1013	1938	1264	1500	2323
ENSMUSG00000019785	0	0	0	0	0	0
ENSMUSG00000019787	0	13	0	0	7	14
ENSMUSG00000019814	1702	1509	1409	1634	1622	2127
ENSMUSG00000019823	1891	2225	1248	1900	2104	1209
ENSMUSG00000019836	0	0	0	0	0	0
ENSMUSG00000019848	7	61	19	112	100	98
ENSMUSG00000019900	0	0	0	0	0	0
ENSMUSG00000019905	0	0	0	0	0	0
ENSMUSG00000019909	0	0	0	0	0	0
ENSMUSG00000019932	0	0	0	0	0	0
ENSMUSG00000019936	0	0	0	0	0	0
ENSMUSG00000019945	0	0	0	0	0	0
ENSMUSG00000020007	27	101	17	27	44	4
ENSMUSG00000020010	0	0	0	0	0	0
ENSMUSG00000020017	16	29	0	8	17	6
ENSMUSG00000020033	0	0	0	0	0	0
ENSMUSG00000020051	0	0	0	0	0	0
ENSMUSG00000020061	5	97	31	189	249	111
ENSMUSG00000020067	6	50	4	59	90	64
ENSMUSG00000020075	8326	7160	7294	9059	7547	12942
ENSMUSG00000020077	0	10	0	0	4	2
ENSMUSG00000020080	2	1	8	0	0	7
ENSMUSG00000020116	2154	2126	2330	2315	2124	3600
ENSMUSG00000020123	1401	2258	1831	2603	2941	1284
ENSMUSG00000020137	496	649	588	610	544	894
ENSMUSG00000020164	0	0	0	0	0	0
ENSMUSG00000020168	0	0	0	0	0	0
ENSMUSG00000020169	3	0	4	0	11	6
ENSMUSG00000020177	0	0	0	0	0	0
ENSMUSG00000020184	5140	5175	6389	4309	5094	10184
ENSMUSG00000020213	0	0	0	0	0	0
ENSMUSG00000020214	0	0	0	0	0	0
ENSMUSG00000020216	4	54	4	60	106	79
ENSMUSG00000020229	0	0	0	0	0	0
ENSMUSG00000020241	1122	5622	509	1379	2196	361
ENSMUSG00000020261	1405	1855	1466	1240	1386	1123
ENSMUSG00000020264	1	8	0	0	0	6
ENSMUSG00000020270	0	0	0	0	0	0
ENSMUSG00000020286	0	0	0	0	0	0
ENSMUSG00000020295	0	0	0	0	0	0
ENSMUSG00000020297	8	12	2	0	5	0
ENSMUSG00000020310	0	0	2	0	2	2
ENSMUSG00000020323	4	4	0	0	8	0
ENSMUSG00000020328	2607	2786	2091	2657	2410	2499
ENSMUSG00000020332	0	0	0	0	0	0
ENSMUSG00000020340	31	23	12	45	12	40
ENSMUSG00000020376	1208	1229	1443	977	965	1104
ENSMUSG00000020383	0	0	0	0	0	0
ENSMUSG00000020395	0	0	0	0	0	0
ENSMUSG00000020401	0	0	0	0	0	0
ENSMUSG00000020405	0	0	0	0	0	0
ENSMUSG00000020428	0	0	0	0	0	0
ENSMUSG00000020429	0	0	0	0	0	0
ENSMUSG00000020436	0	0	0	0	0	0
ENSMUSG00000020454	2353	2279	2173	2379	2338	2718
ENSMUSG00000020475	105	442	19	181	177	24
ENSMUSG00000020481	0	0	0	0	0	0
ENSMUSG00000020486	10	12	8	6	12	0
ENSMUSG00000020490	0	0	0	0	0	0
ENSMUSG00000020524	0	11	0	2	0	0
ENSMUSG00000020545	0	0	0	0	0	0
ENSMUSG00000020562	0	0	0	0	0	0
ENSMUSG00000020581	0	0	0	0	0	0
ENSMUSG00000020583	56	78	37	40	41	29
ENSMUSG00000020591	0	0	0	0	0	0
ENSMUSG00000020599	3	0	10	8	10	22
ENSMUSG00000020600	0	0	0	0	0	0
ENSMUSG00000020622	0	0	0	0	0	0
ENSMUSG00000020636	0	0	0	0	0	0
ENSMUSG00000020641	0	5	9	12	0	13
ENSMUSG00000020647	586	680	796	602	567	591
ENSMUSG00000020651	0	0	0	0	0	0
ENSMUSG00000020671	7010	7253	7736	7607	6640	9141
ENSMUSG00000020673	0	0	0	0	0	0
ENSMUSG00000020676	27	133	68	318	330	316
ENSMUSG00000020686	0	0	0	0	0	0
ENSMUSG00000020690	0	0	0	0	0	0
ENSMUSG00000020698	3	8	13	0	1	8
ENSMUSG00000020702	0	0	0	0	0	0
ENSMUSG00000020704	0	0	0	0	0	0
ENSMUSG00000020713	0	0	0	0	0	0
ENSMUSG00000020722	2	124	35	197	207	173
ENSMUSG00000020732	2	20	13	0	2	6
ENSMUSG00000020734	0	0	0	0	0	0
ENSMUSG00000020783	1547	1770	1676	1890	1725	1806
ENSMUSG00000020787	4	0	0	4	2	0
ENSMUSG00000020793	0	3	11	2	7	0
ENSMUSG00000020805	5	36	0	14	11	6
ENSMUSG00000020821	15517	12327	14724	12754	12509	11931
ENSMUSG00000020826	7	80	4	34	52	0
ENSMUSG00000020847	4	0	7	0	0	7
ENSMUSG00000020848	4	22	3	3	10	0
ENSMUSG00000020867	0	2	8	0	10	0
ENSMUSG00000020869	25360	24877	19498	29243	25009	22102
ENSMUSG00000020887	0	0	0	0	0	0
ENSMUSG00000020898	2503	2103	1867	2313	2205	2450
ENSMUSG00000020901	834	218	790	397	357	915
ENSMUSG00000020907	0	0	0	0	0	0
ENSMUSG00000020908	86	1339	220	2079	3268	1413
ENSMUSG00000020912	0	0	0	0	0	0
ENSMUSG00000020913	0	0	0	0	0	0
ENSMUSG00000020916	0	0	0	0	0	0
ENSMUSG00000020928	0	0	0	0	0	0
ENSMUSG00000020936	7545	7362	6717	7874	7332	7759
ENSMUSG00000020945	0	0	0	0	0	0
ENSMUSG00000020952	1590	1974	1650	1803	1889	2186
ENSMUSG00000021032	0	3	0	0	13	0
ENSMUSG00000021056	0	0	0	0	0	0
ENSMUSG00000021061	0	14	2	17	30	10
ENSMUSG00000021078	0	0	0	0	0	0
ENSMUSG00000021081	5	0	0	0	0	9
ENSMUSG00000021091	560	5416	1272	1168	140	18
ENSMUSG00000021095	35	26	12	11	26	59
ENSMUSG00000021099	0	0	0	0	0	0
ENSMUSG00000021101	0	0	0	0	0	0
ENSMUSG00000021118	4	4	13	6	0	77
ENSMUSG00000021135	0	0	0	0	0	0
ENSMUSG00000021139	44	44	52	28	20	50
ENSMUSG00000021148	0	0	0	0	0	0
ENSMUSG00000021182	11	36	3	71	67	79
ENSMUSG00000021189	805	680	1131	659	710	1118
ENSMUSG00000021207	0	0	0	0	0	0
ENSMUSG00000021210	0	0	0	0	0	0
ENSMUSG00000021211	7	0	6	13	0	12
ENSMUSG00000021214	64	98	237	158	111	1423
ENSMUSG00000021239	0	0	0	0	0	0
ENSMUSG00000021250	380	938	262	383	537	187
ENSMUSG00000021255	0	0	4	11	2	0
ENSMUSG00000021301	0	4	4	10	21	20
ENSMUSG00000021313	6	3	8	0	2	9
ENSMUSG00000021318	2063	2135	1834	2066	1962	2506
ENSMUSG00000021319	0	12	6	20	20	16
ENSMUSG00000021336	0	0	0	0	0	0
ENSMUSG00000021337	0	0	0	0	0	0
ENSMUSG00000021346	0	0	0	0	0	0
ENSMUSG00000021347	0	0	0	0	0	0
ENSMUSG00000021348	0	2	8	11	1	0
ENSMUSG00000021362	0	0	0	0	0	0
ENSMUSG00000021363	0	0	0	0	0	0
ENSMUSG00000021375	1725	1629	1588	1315	1522	1562
ENSMUSG00000021376	286	220	249	247	244	270
ENSMUSG00000021381	0	0	0	0	0	0
ENSMUSG00000021404	7	0	60	12	8	156
ENSMUSG00000021411	1298	978	1186	1077	934	1146
ENSMUSG00000021414	0	0	0	0	0	0
ENSMUSG00000021415	0	0	0	0	0	0
ENSMUSG00000021423	0	10	0	0	0	0
ENSMUSG00000021439	0	0	0	0	0	0
ENSMUSG00000021440	0	0	0	0	0	0
ENSMUSG00000021441	0	0	0	0	0	0
ENSMUSG00000021456	0	0	0	0	0	0
ENSMUSG00000021481	1105	1233	1005	1082	1013	927
ENSMUSG00000021488	5541	5593	6236	5624	6223	8170
ENSMUSG00000021490	0	0	0	0	0	0
ENSMUSG00000021492	0	0	0	0	0	0
ENSMUSG00000021493	8034	7466	4986	8494	8262	7203
ENSMUSG00000021495	1154	935	864	737	844	1033
ENSMUSG00000021538	0	0	0	0	0	0
ENSMUSG00000021545	0	0	0	0	0	0
ENSMUSG00000021565	0	0	4	0	7	10
ENSMUSG00000021566	0	0	0	0	0	0
ENSMUSG00000021587	8	13	47	15	6	92
ENSMUSG00000021600	0	0	0	0	0	0
ENSMUSG00000021604	0	0	0	0	0	0
ENSMUSG00000021609	0	0	0	0	0	0
ENSMUSG00000021612	0	0	0	0	0	0
ENSMUSG00000021624	17	15	0	4	11	6
ENSMUSG00000021636	0	5	2	20	31	11
ENSMUSG00000021640	0	0	12	0	0	5
ENSMUSG00000021679	0	0	0	0	0	0
ENSMUSG00000021685	0	0	0	0	0	0
ENSMUSG00000021711	2017	2200	2035	2141	2181	2455
