gene_id	ERR5671405	ERR5671406	ERR5671407	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000002240	0	0	0	0	0	0
ENSMUSG00000002324	0	0	0	0	2	0
ENSMUSG00000002345	1065	1039	804	939	747	672
ENSMUSG00000002395	1755	1773	1302	1766	1786	1343
ENSMUSG00000002500	0	0	2	0	0	0
ENSMUSG00000002565	0	0	0	0	0	27
ENSMUSG00000002588	0	0	0	0	0	0
ENSMUSG00000002617	90	91	207	13	60	224
ENSMUSG00000002633	0	0	0	0	0	0
ENSMUSG00000002664	0	0	0	2	0	0
ENSMUSG00000002748	7891	7399	6674	8875	7753	9613
ENSMUSG00000002799	6	2	4	27	33	53
ENSMUSG00000002930	0	0	0	0	0	0
ENSMUSG00000002948	1177	1002	839	1094	1006	987
ENSMUSG00000002984	4385	4232	2855	4836	4190	5609
ENSMUSG00000002992	0	0	0	0	0	0
ENSMUSG00000003053	0	0	0	0	0	0
ENSMUSG00000003206	0	0	0	0	0	0
ENSMUSG00000003227	1	0	0	0	0	0
ENSMUSG00000003279	8	0	5	2	13	51
ENSMUSG00000003316	12174	10827	10326	9703	10792	9113
ENSMUSG00000003378	25	20	41	8	42	31
ENSMUSG00000003382	919	1030	867	810	868	864
ENSMUSG00000003410	0	0	0	0	0	0
ENSMUSG00000003469	7	155	82	1	6	0
ENSMUSG00000003476	0	0	0	0	0	0
ENSMUSG00000003477	0	0	0	0	2	0
ENSMUSG00000003484	0	0	2	0	0	0
ENSMUSG00000003505	0	0	0	0	0	0
ENSMUSG00000003555	0	0	0	0	0	0
ENSMUSG00000003882	0	0	0	0	0	0
ENSMUSG00000003974	0	0	0	0	0	0
ENSMUSG00000004018	394	317	301	429	355	457
ENSMUSG00000004031	0	0	0	0	2	0
ENSMUSG00000004085	8140	7181	8058	7567	7191	8680
ENSMUSG00000004187	23	16	29	15	8	0
ENSMUSG00000004231	0	0	0	0	0	0
ENSMUSG00000004296	0	0	0	0	0	0
ENSMUSG00000004341	0	0	0	0	0	0
ENSMUSG00000004344	2	0	0	0	0	0
ENSMUSG00000004359	0	0	0	0	0	0
ENSMUSG00000004360	1	4	0	0	0	27
ENSMUSG00000004366	0	0	0	0	0	0
ENSMUSG00000004540	0	8	0	0	0	5
ENSMUSG00000004542	0	0	0	0	0	0
ENSMUSG00000004552	0	0	0	0	0	0
ENSMUSG00000004630	0	0	2	0	0	0
ENSMUSG00000004654	0	0	0	2	0	0
ENSMUSG00000004707	3	4	0	0	0	0
ENSMUSG00000004709	1	2	34	0	4	0
ENSMUSG00000004814	0	2	0	0	0	0
ENSMUSG00000004821	0	0	0	0	0	0
ENSMUSG00000004837	5	1	2	4	6	51
ENSMUSG00000004872	21	11	24	177	170	240
ENSMUSG00000004892	14	41	12	6	20	2
ENSMUSG00000004894	0	0	0	0	0	0
ENSMUSG00000004902	1	0	0	0	0	0
ENSMUSG00000004939	0	0	0	30	23	5
ENSMUSG00000004988	0	0	0	0	0	0
ENSMUSG00000005057	424	413	411	375	453	386
ENSMUSG00000005131	19	14	32	2	5	45
ENSMUSG00000005202	0	0	0	0	0	0
ENSMUSG00000005232	0	0	0	0	0	0
ENSMUSG00000005251	0	0	0	0	0	0
ENSMUSG00000005320	6	2	0	29	29	30
ENSMUSG00000005339	0	0	0	0	0	0
ENSMUSG00000005357	313	631	354	166	226	28
ENSMUSG00000005360	1347	1536	2657	1379	1073	43
ENSMUSG00000005503	0	0	0	0	0	0
ENSMUSG00000005540	1	0	0	0	0	0
ENSMUSG00000005547	0	0	0	0	0	0
ENSMUSG00000005553	0	0	0	0	0	0
ENSMUSG00000005621	1742	1686	1307	1694	1663	1736
ENSMUSG00000005640	1	0	0	0	0	0
ENSMUSG00000005681	1	23	14	28	31	14
ENSMUSG00000005696	0	0	0	0	0	0
ENSMUSG00000005716	7	0	0	4	4	12
ENSMUSG00000005763	0	0	0	0	0	0
ENSMUSG00000005824	0	0	0	0	0	0
ENSMUSG00000005836	95	48	58	147	167	60
ENSMUSG00000005883	0	0	0	0	0	0
ENSMUSG00000005891	0	0	0	0	0	0
ENSMUSG00000005892	6	0	0	0	0	0
ENSMUSG00000005917	0	4	6	0	2	0
ENSMUSG00000005947	4	10	4	0	0	0
ENSMUSG00000005980	0	0	0	0	0	0
ENSMUSG00000005982	1327	1435	1092	1141	1117	1401
ENSMUSG00000005994	0	0	0	0	0	0
ENSMUSG00000006007	14	3	2	0	0	4
ENSMUSG00000006191	837	742	716	924	719	1098
ENSMUSG00000006200	0	0	0	0	0	0
ENSMUSG00000006204	4	0	0	10	2	9
ENSMUSG00000006215	1525	1409	964	1595	1464	2003
ENSMUSG00000006270	0	0	0	0	0	0
ENSMUSG00000006310	1	0	0	0	0	0
ENSMUSG00000006311	0	0	0	0	0	0
ENSMUSG00000006315	2683	2673	2059	2727	2379	2422
ENSMUSG00000006344	133	366	394	120	318	14
ENSMUSG00000006389	0	0	0	0	0	0
ENSMUSG00000006392	1839	1777	1230	2025	1781	2200
ENSMUSG00000006411	26	0	10	18	4	22
ENSMUSG00000006442	6402	6617	3845	7435	6666	6968
ENSMUSG00000006457	91	96	107	772	761	352
ENSMUSG00000006469	0	0	0	0	0	0
ENSMUSG00000006490	0	2	0	10	9	5
ENSMUSG00000006517	1773	1725	1160	1530	1337	728
ENSMUSG00000006542	0	7	2	33	20	29
ENSMUSG00000006546	0	0	0	0	0	0
ENSMUSG00000006567	1	14	16	4	17	0
ENSMUSG00000006570	0	0	0	0	0	0
ENSMUSG00000006574	0	0	2	0	0	0
ENSMUSG00000006587	0	0	0	0	1	0
ENSMUSG00000006717	793	653	672	600	680	661
ENSMUSG00000006724	0	10	3	20	4	29
ENSMUSG00000006777	0	0	0	0	0	0
ENSMUSG00000006930	6	2	5	0	1	27
ENSMUSG00000006948	0	0	0	0	0	0
ENSMUSG00000007097	13	5	42	112	121	228
ENSMUSG00000007122	6	16	23	151	229	82
ENSMUSG00000007209	0	0	0	0	0	0
ENSMUSG00000007279	23	33	22	2	27	2
ENSMUSG00000007440	16	0	6	7	0	2
ENSMUSG00000007457	0	0	0	0	0	0
ENSMUSG00000007613	1707	778	2552	1212	1728	2546
ENSMUSG00000007777	685	529	576	353	391	521
ENSMUSG00000007877	0	2	14	32	56	14
ENSMUSG00000007907	0	0	0	0	0	0
ENSMUSG00000007944	0	0	0	0	0	0
ENSMUSG00000008153	4	0	11	0	4	0
ENSMUSG00000008461	0	0	0	0	0	0
ENSMUSG00000008590	0	0	0	0	0	0
ENSMUSG00000008730	5027	4329	4651	4332	4096	6398
ENSMUSG00000008789	0	0	0	0	0	0
ENSMUSG00000008813	0	0	0	0	0	0
ENSMUSG00000008843	0	0	0	0	0	0
ENSMUSG00000008845	0	0	0	0	0	0
ENSMUSG00000008874	0	0	0	0	0	0
ENSMUSG00000008999	0	0	0	0	0	0
ENSMUSG00000009047	0	0	0	0	0	0
ENSMUSG00000009075	0	0	0	0	2	0
ENSMUSG00000009090	4186	4582	3154	3914	3486	2807
ENSMUSG00000009097	0	1	0	0	0	1
ENSMUSG00000009114	0	0	0	0	0	0
ENSMUSG00000009115	0	0	0	0	0	0
ENSMUSG00000009214	4	20	52	647	597	291
ENSMUSG00000009216	0	0	0	0	0	0
ENSMUSG00000009246	0	0	0	0	0	0
ENSMUSG00000009350	15	12	2	0	9	5
ENSMUSG00000009356	0	0	0	0	0	0
ENSMUSG00000009471	2	12	20	386	349	391
ENSMUSG00000009487	0	0	4	32	39	23
ENSMUSG00000009551	0	0	0	0	0	0
ENSMUSG00000009580	0	0	0	0	0	0
ENSMUSG00000009588	0	0	0	0	0	0
ENSMUSG00000009596	0	0	0	2	0	0
ENSMUSG00000009630	3194	3203	2082	2888	2715	3971
ENSMUSG00000009646	0	0	0	0	0	0
ENSMUSG00000009654	12	1	3	0	0	11
ENSMUSG00000009687	3531	2553	2165	3644	2558	5566
ENSMUSG00000009734	0	0	0	0	0	0
ENSMUSG00000009900	0	0	0	0	0	0
ENSMUSG00000009905	2404	2032	2027	1963	1604	2390
ENSMUSG00000009995	906	804	783	749	621	622
ENSMUSG00000010086	0	0	0	0	0	0
ENSMUSG00000010136	0	0	0	0	0	0
ENSMUSG00000010205	0	0	0	0	0	1
ENSMUSG00000010311	14	28	15	6	9	0
ENSMUSG00000010435	0	0	0	0	0	0
ENSMUSG00000010505	0	2	0	0	0	0
ENSMUSG00000010517	4636	5241	3664	5785	4751	5477
ENSMUSG00000010760	0	0	0	0	3	6
ENSMUSG00000010796	0	0	0	0	0	0
ENSMUSG00000010803	10	6	5	17	0	11
ENSMUSG00000010841	0	0	0	0	0	0
ENSMUSG00000011034	2	0	0	0	0	0
ENSMUSG00000011118	2	0	10	8	0	0
ENSMUSG00000011171	2	0	6	22	1	20
ENSMUSG00000011263	0	0	2	0	0	0
ENSMUSG00000011349	0	0	0	0	0	0
ENSMUSG00000011350	0	0	0	0	0	0
ENSMUSG00000011486	0	0	0	0	0	0
ENSMUSG00000011632	0	0	0	0	0	0
ENSMUSG00000012042	0	0	0	0	0	0
ENSMUSG00000012211	4	2	0	15	3	0
ENSMUSG00000012282	0	0	0	0	0	0
ENSMUSG00000012396	18	16	8	2	8	0
ENSMUSG00000012428	14	14	88	6	25	6
ENSMUSG00000012520	0	0	0	0	0	0
ENSMUSG00000012705	0	0	0	0	0	0
ENSMUSG00000012777	0	0	0	0	0	0
ENSMUSG00000013083	0	0	0	0	0	0
ENSMUSG00000013091	0	0	4	6	10	4
ENSMUSG00000013158	2	2	0	0	0	0
ENSMUSG00000013338	0	0	0	0	0	0
ENSMUSG00000013353	0	0	0	0	0	0
ENSMUSG00000013418	0	0	0	0	0	0
ENSMUSG00000013483	9	1	16	0	3	4
ENSMUSG00000013539	585	580	571	614	570	427
ENSMUSG00000013562	0	0	0	0	0	0
ENSMUSG00000013611	0	0	2	0	0	0
ENSMUSG00000013643	0	0	0	0	0	0
ENSMUSG00000013668	0	0	0	0	0	0
ENSMUSG00000013736	1229	1076	1747	946	1037	2289
ENSMUSG00000013766	0	0	0	0	0	0
ENSMUSG00000013936	16	6	0	0	2	8
ENSMUSG00000013974	2	0	0	0	0	0
ENSMUSG00000014039	845	786	730	740	682	836
ENSMUSG00000014074	1292	1327	1209	1559	1363	1740
ENSMUSG00000014104	0	0	0	0	0	0
ENSMUSG00000014226	3691	2405	2978	1960	2133	6891
ENSMUSG00000014351	0	0	0	0	0	0
ENSMUSG00000014504	1188	941	1236	874	826	1076
ENSMUSG00000014529	0	0	0	0	0	0
ENSMUSG00000014542	0	0	0	0	0	0
ENSMUSG00000014543	0	0	0	0	0	0
ENSMUSG00000014686	0	0	1	0	0	0
ENSMUSG00000014747	0	0	0	0	0	0
ENSMUSG00000014769	9560	9473	6639	10262	8495	8592
ENSMUSG00000014773	4	4	10	48	46	130
ENSMUSG00000014852	0	0	0	0	0	0
ENSMUSG00000015001	1	0	0	0	0	0
ENSMUSG00000015085	25	8	23	16	11	4
ENSMUSG00000015090	0	0	0	0	0	0
ENSMUSG00000015095	1605	1562	1191	1580	1470	1412
ENSMUSG00000015224	66	76	94	62	73	58
ENSMUSG00000015242	0	0	0	0	0	0
ENSMUSG00000015314	0	0	0	0	0	0
ENSMUSG00000015340	13	36	12	0	27	11
ENSMUSG00000015355	4	2	4	0	0	0
ENSMUSG00000015377	118	102	87	96	97	115
ENSMUSG00000015396	2	0	2	11	6	0
ENSMUSG00000015401	0	0	4	0	0	0
ENSMUSG00000015405	0	0	0	0	0	0
ENSMUSG00000015441	0	0	0	0	0	0
ENSMUSG00000015443	0	0	0	0	0	0
ENSMUSG00000015467	10	0	10	4	12	15
ENSMUSG00000015484	0	0	2	0	0	0
ENSMUSG00000015519	0	0	0	0	0	0
ENSMUSG00000015533	278	130	255	474	408	2794
ENSMUSG00000015627	0	0	0	0	0	0
ENSMUSG00000015665	0	0	0	0	0	0
ENSMUSG00000015668	2574	2692	1923	3349	2609	2451
ENSMUSG00000015714	6341	5564	4425	6270	5751	8082
ENSMUSG00000015745	1605	1900	870	1814	1734	1096
ENSMUSG00000015787	0	0	0	0	0	0
ENSMUSG00000015843	6	0	9	46	69	23
ENSMUSG00000015852	0	0	2	0	0	0
ENSMUSG00000015854	0	0	0	2	0	0
ENSMUSG00000015947	0	2	0	0	0	0
ENSMUSG00000015961	3645	3508	3675	4256	3758	5509
ENSMUSG00000015962	0	0	0	0	0	0
ENSMUSG00000015968	9	0	11	12	11	0
ENSMUSG00000016087	479	395	386	309	301	547
ENSMUSG00000016255	0	0	0	0	0	0
ENSMUSG00000016283	0	0	0	0	0	0
ENSMUSG00000016346	0	0	0	2	0	0
ENSMUSG00000016458	2	11	32	9	5	0
ENSMUSG00000016498	0	0	0	0	0	0
ENSMUSG00000016524	0	1	0	0	0	0
ENSMUSG00000016529	0	0	0	0	0	0
ENSMUSG00000016626	0	0	0	0	0	0
ENSMUSG00000016998	0	0	0	0	0	0
ENSMUSG00000017000	0	0	0	0	0	0
ENSMUSG00000017003	0	0	0	0	0	0
ENSMUSG00000017004	0	0	0	0	0	0
ENSMUSG00000017007	0	0	0	0	0	0
ENSMUSG00000017049	0	0	0	0	0	0
ENSMUSG00000017064	0	0	0	0	0	0
ENSMUSG00000017165	0	0	0	0	0	0
ENSMUSG00000017211	0	0	0	0	0	0
ENSMUSG00000017300	0	14	25	267	464	129
ENSMUSG00000017307	455	452	344	391	394	374
ENSMUSG00000017309	0	0	0	0	0	0
ENSMUSG00000017310	0	0	0	0	0	0
ENSMUSG00000017311	0	0	0	0	0	0
ENSMUSG00000017316	0	0	0	0	0	0
ENSMUSG00000017446	474	529	518	269	409	37
ENSMUSG00000017453	0	0	0	0	1	0
ENSMUSG00000017588	0	0	0	0	0	0
ENSMUSG00000017607	55	81	88	84	69	133
ENSMUSG00000017667	1362	1363	1071	1376	1221	1225
ENSMUSG00000017688	0	0	0	0	0	0
ENSMUSG00000017692	52	68	55	63	64	79
ENSMUSG00000017697	652	461	424	400	479	261
ENSMUSG00000017720	0	0	0	0	0	0
ENSMUSG00000017723	0	0	0	0	0	0
ENSMUSG00000017733	0	0	0	0	0	0
ENSMUSG00000017737	849	628	167	2506	1902	7521
ENSMUSG00000017767	1	2	0	0	1	2
ENSMUSG00000017832	0	0	0	0	0	0
ENSMUSG00000017868	0	0	0	0	0	0
ENSMUSG00000017922	0	0	0	0	0	0
ENSMUSG00000017950	0	0	0	0	0	0
ENSMUSG00000018008	5	8	0	0	0	4
ENSMUSG00000018166	4	13	30	159	131	159
ENSMUSG00000018168	0	0	0	0	0	0
ENSMUSG00000018169	0	0	0	0	2	0
ENSMUSG00000018211	0	0	0	0	0	0
ENSMUSG00000018259	0	0	0	0	0	0
ENSMUSG00000018322	1730	1461	962	1770	1400	1698
ENSMUSG00000018326	8269	7511	5985	8081	7105	7229
ENSMUSG00000018341	0	0	0	0	0	0
ENSMUSG00000018398	6912	7882	5893	7709	7266	5178
ENSMUSG00000018486	0	0	0	0	0	0
ENSMUSG00000018554	0	0	0	0	0	0
ENSMUSG00000018589	0	0	0	0	0	0
ENSMUSG00000018595	0	0	0	0	0	0
ENSMUSG00000018620	0	0	0	0	0	0
ENSMUSG00000018623	0	0	0	0	0	0
ENSMUSG00000018634	0	0	0	0	0	0
ENSMUSG00000018656	0	0	0	0	0	0
ENSMUSG00000018698	0	0	0	0	0	0
ENSMUSG00000018707	39193	33610	28651	29559	31262	34177
ENSMUSG00000018740	37	28	51	21	20	2
ENSMUSG00000018776	0	0	0	0	0	0
ENSMUSG00000018822	0	0	0	0	0	0
ENSMUSG00000018844	0	0	0	0	0	0
ENSMUSG00000018845	2	0	2	147	116	80
ENSMUSG00000018862	0	0	0	0	0	0
ENSMUSG00000018868	0	0	0	0	0	0
ENSMUSG00000018893	6	21	15	418	456	206
ENSMUSG00000018907	0	0	0	0	0	0
ENSMUSG00000018914	0	0	0	0	0	0
ENSMUSG00000018916	0	0	0	0	3	13
ENSMUSG00000018919	0	0	0	0	0	0
ENSMUSG00000018924	0	0	0	0	0	0
ENSMUSG00000018925	0	0	0	1	0	0
ENSMUSG00000018973	0	0	0	0	0	0
ENSMUSG00000019039	889	664	618	926	677	840
ENSMUSG00000019102	20	6	10	43	10	990
ENSMUSG00000019143	903	920	908	960	959	937
ENSMUSG00000019146	0	0	0	0	0	0
ENSMUSG00000019230	39	41	34	6	2	31
ENSMUSG00000019232	0	0	0	0	0	0
ENSMUSG00000019301	7	2	10	0	2	0
ENSMUSG00000019312	2	0	0	0	0	0
ENSMUSG00000019320	45	19	32	7	24	2
ENSMUSG00000019359	6	16	17	6	12	0
ENSMUSG00000019368	0	0	0	0	0	0
ENSMUSG00000019429	0	0	0	0	0	0
ENSMUSG00000019489	0	0	2	0	0	0
ENSMUSG00000019539	14150	17647	14245	14587	18657	6018
ENSMUSG00000019762	0	0	0	0	0	0
ENSMUSG00000019763	536	462	635	480	566	569
ENSMUSG00000019772	0	0	0	0	0	0
ENSMUSG00000019779	2062	1183	2562	1264	1500	2323
ENSMUSG00000019785	2	0	0	0	0	0
ENSMUSG00000019787	0	0	4	0	7	14
ENSMUSG00000019803	0	0	0	0	0	0
ENSMUSG00000019814	1427	1399	1206	1634	1622	2127
ENSMUSG00000019815	0	0	0	2	0	0
ENSMUSG00000019823	1961	2130	1910	1900	2104	1209
ENSMUSG00000019828	3	6	10	0	1	0
ENSMUSG00000019834	0	0	0	2	0	0
ENSMUSG00000019836	0	0	0	0	0	0
ENSMUSG00000019848	0	2	3	112	100	98
ENSMUSG00000019876	26	7	52	2	20	15
ENSMUSG00000019888	0	0	0	1	0	0
ENSMUSG00000019892	0	2	14	0	0	2
ENSMUSG00000019893	0	0	0	0	0	0
ENSMUSG00000019900	0	0	0	0	0	0
ENSMUSG00000019905	0	0	0	0	0	0
ENSMUSG00000019909	0	0	0	0	0	0
ENSMUSG00000019929	1734	869	1845	7840	4359	18909
ENSMUSG00000019932	0	0	0	0	0	0
ENSMUSG00000019935	0	0	6	6	0	4
ENSMUSG00000019936	0	0	0	0	0	0
ENSMUSG00000019945	0	0	1	0	0	0
ENSMUSG00000020010	0	0	0	0	0	0
ENSMUSG00000020033	0	0	0	0	0	0
ENSMUSG00000020037	0	0	0	0	0	0
ENSMUSG00000020051	0	0	0	0	0	0
ENSMUSG00000020052	2	0	0	0	0	0
ENSMUSG00000020061	2	5	31	189	249	111
ENSMUSG00000020067	0	4	8	59	90	64
ENSMUSG00000020075	7532	7252	6208	9059	7547	12942
ENSMUSG00000020080	2	0	2	0	0	7
ENSMUSG00000020090	2	10	0	4	0	0
ENSMUSG00000020116	2463	2005	1874	2315	2124	3600
ENSMUSG00000020123	1497	2373	2341	2603	2941	1284
ENSMUSG00000020125	0	0	0	0	0	0
ENSMUSG00000020137	651	576	664	610	544	894
ENSMUSG00000020143	0	0	0	0	0	0
ENSMUSG00000020159	8	6	1	0	0	0
ENSMUSG00000020164	0	0	0	0	0	0
ENSMUSG00000020168	0	0	0	0	0	0
ENSMUSG00000020169	4	0	0	0	11	6
ENSMUSG00000020177	0	0	0	0	0	0
ENSMUSG00000020184	7052	5032	6981	4309	5094	10184
ENSMUSG00000020213	0	0	0	0	0	0
ENSMUSG00000020214	0	0	0	0	0	0
ENSMUSG00000020216	6	4	8	60	106	79
ENSMUSG00000020229	0	0	0	0	0	0
ENSMUSG00000020261	1393	1566	1426	1240	1386	1123
ENSMUSG00000020264	0	0	12	0	0	6
ENSMUSG00000020270	0	0	0	0	0	0
ENSMUSG00000020279	0	0	1	0	0	0
ENSMUSG00000020286	1	0	0	0	0	0
ENSMUSG00000020295	0	0	0	0	0	0
ENSMUSG00000020299	0	0	0	0	0	0
ENSMUSG00000020310	0	0	0	0	2	2
ENSMUSG00000020317	0	0	0	0	0	0
ENSMUSG00000020323	8	0	2	0	8	0
ENSMUSG00000020328	2910	2858	2745	2657	2410	2499
ENSMUSG00000020332	0	0	2	0	0	0
ENSMUSG00000020334	339	66	59	470	328	1034
ENSMUSG00000020340	22	9	4	45	12	40
ENSMUSG00000020376	1279	1148	946	977	965	1104
ENSMUSG00000020383	0	0	0	0	0	0
ENSMUSG00000020395	0	0	0	0	0	0
ENSMUSG00000020401	0	0	0	0	0	0
ENSMUSG00000020405	0	0	0	0	0	0
ENSMUSG00000020428	0	0	0	0	0	0
ENSMUSG00000020429	0	0	0	0	0	0
ENSMUSG00000020436	0	0	0	0	0	0
ENSMUSG00000020454	2403	2262	1743	2379	2338	2718
ENSMUSG00000020481	0	0	0	0	0	0
ENSMUSG00000020486	12	22	18	6	12	0
ENSMUSG00000020490	0	0	0	0	0	0
ENSMUSG00000020524	8	6	8	2	0	0
ENSMUSG00000020545	0	0	0	0	0	0
ENSMUSG00000020562	0	0	1	0	0	0
ENSMUSG00000020581	0	0	0	0	0	0
ENSMUSG00000020583	43	56	39	40	41	29
ENSMUSG00000020591	0	0	0	0	0	0
ENSMUSG00000020600	0	0	0	0	0	0
ENSMUSG00000020622	0	0	0	0	0	0
ENSMUSG00000020624	0	0	0	0	0	0
ENSMUSG00000020636	0	0	0	0	0	0
ENSMUSG00000020641	3	0	4	12	0	13
ENSMUSG00000020647	682	651	862	602	567	591
ENSMUSG00000020651	0	0	0	0	0	0
ENSMUSG00000020671	6650	7220	6239	7607	6640	9141
ENSMUSG00000020673	0	0	0	0	0	0
ENSMUSG00000020679	0	0	0	0	0	0
ENSMUSG00000020686	0	0	0	0	0	0
ENSMUSG00000020690	0	0	0	0	0	0
ENSMUSG00000020698	11	5	10	0	1	8
ENSMUSG00000020702	0	0	0	0	0	0
ENSMUSG00000020704	0	0	0	0	0	0
ENSMUSG00000020709	9	0	11	5	19	6
ENSMUSG00000020713	0	0	0	0	0	0
ENSMUSG00000020722	2	10	11	197	207	173
ENSMUSG00000020732	6	8	2	0	2	6
ENSMUSG00000020734	0	0	0	0	0	0
ENSMUSG00000020783	1613	1621	1711	1890	1725	1806
ENSMUSG00000020787	0	0	0	4	2	0
ENSMUSG00000020811	0	0	0	1	0	0
ENSMUSG00000020821	14370	14695	10177	12754	12509	11931
ENSMUSG00000020826	10	5	29	34	52	0
ENSMUSG00000020848	0	4	7	3	10	0
ENSMUSG00000020867	0	2	6	0	10	0
ENSMUSG00000020869	23326	24845	15038	29243	25009	22102
ENSMUSG00000020870	0	0	0	0	2	0
ENSMUSG00000020875	3	0	11	13	25	10
ENSMUSG00000020887	2	0	0	0	0	0
ENSMUSG00000020898	2201	2077	1339	2313	2205	2450
ENSMUSG00000020901	694	324	225	397	357	915
ENSMUSG00000020907	0	0	0	0	0	0
ENSMUSG00000020908	3	125	195	2079	3268	1413
ENSMUSG00000020912	0	0	0	0	0	0
ENSMUSG00000020916	2	0	0	0	0	0
ENSMUSG00000020928	0	0	0	0	0	0
ENSMUSG00000020936	7791	7575	5506	7874	7332	7759
ENSMUSG00000020945	0	0	0	0	0	0
ENSMUSG00000020952	2927	2102	3678	1803	1889	2186
ENSMUSG00000021032	0	12	7	0	13	0
ENSMUSG00000021056	0	0	0	0	0	0
ENSMUSG00000021057	0	3	8	0	0	6
ENSMUSG00000021078	0	0	0	0	0	0
ENSMUSG00000021086	0	0	1	0	0	0
ENSMUSG00000021091	647	37	248	1168	140	18
ENSMUSG00000021095	12	13	18	11	26	59
ENSMUSG00000021099	0	0	0	0	0	0
ENSMUSG00000021101	0	0	0	0	0	0
ENSMUSG00000021118	7	4	0	6	0	77
ENSMUSG00000021135	0	0	0	0	0	0
ENSMUSG00000021139	61	43	75	28	20	50
