gene_id	ERR4231004	ERR4231005	ERR4231006	ERR4231007	ERR4231008	ERR4231009
ENSG00000025708	8	8	7	4	0	14
ENSG00000026559	113	87	130	48	13	41
ENSG00000027869	0	0	0	0	0	0
ENSG00000028137	0	0	0	1	1	7
ENSG00000028203	607	474	491	576	283	970
ENSG00000029534	153	65	92	188	124	1103
ENSG00000029559	0	0	0	6	1	8
ENSG00000030066	2407	2453	2609	2805	1445	5627
ENSG00000031003	975	622	752	766	307	1352
ENSG00000032444	1065	759	702	589	302	1229
ENSG00000034971	0	0	0	0	0	0
ENSG00000035720	0	0	0	0	0	0
ENSG00000036448	12	2	1	13	5	9
ENSG00000036473	0	0	0	0	0	0
ENSG00000036530	0	0	4	1	0	2
ENSG00000036565	0	0	0	0	0	0
ENSG00000036828	0	0	0	0	0	0
ENSG00000037757	208	157	158	206	97	343
ENSG00000039068	0	0	0	0	0	0
ENSG00000040531	776	574	582	508	327	1024
ENSG00000041515	5	1	1	5	1	14
ENSG00000041982	1538	716	1287	7143	3078	23042
ENSG00000042062	0	0	0	0	0	0
ENSG00000042813	0	0	0	0	0	0
ENSG00000042980	15	4	7	18	9	80
ENSG00000043039	117	64	48	184	112	474
ENSG00000043462	0	0	0	0	0	0
ENSG00000044012	0	0	0	0	0	0
ENSG00000044524	55	14	24	35	3	58
ENSG00000046604	2234	1732	1665	1160	498	1978
ENSG00000046889	0	0	0	0	0	0
ENSG00000047597	48	85	107	17	6	17
ENSG00000048462	0	0	0	0	0	0
ENSG00000048540	0	0	0	0	0	0
ENSG00000048544	803	701	803	715	302	1161
ENSG00000048545	0	0	0	0	0	0
ENSG00000049249	1	1	7	0	1	6
ENSG00000050327	0	0	0	0	0	0
ENSG00000050628	0	0	0	0	0	0
ENSG00000052344	0	0	0	0	0	0
ENSG00000052850	2	1	2	0	3	12
ENSG00000053328	0	0	0	0	0	0
ENSG00000053918	0	0	0	0	0	0
ENSG00000054179	0	0	0	0	0	0
ENSG00000054219	0	0	0	0	0	0
ENSG00000054356	54	21	21	18	4	45
ENSG00000054392	56	38	71	10	9	17
ENSG00000054796	0	0	0	0	0	0
ENSG00000054803	0	0	0	0	0	0
ENSG00000055118	4	3	9	2	3	7
ENSG00000055732	358	340	356	72	54	122
ENSG00000055957	0	0	0	0	0	0
ENSG00000056291	0	0	0	0	0	0
ENSG00000057294	0	0	0	0	0	0
ENSG00000057593	0	0	0	0	0	0
ENSG00000057657	74	66	72	101	61	266
ENSG00000058091	2	0	1	2	0	8
ENSG00000058404	0	0	0	0	0	12
ENSG00000058866	0	0	0	0	0	0
ENSG00000059377	44	27	28	80	53	178
ENSG00000059915	4	1	1	5	5	17
ENSG00000060237	3147	2246	2610	2720	959	3731
ENSG00000060303	0	0	0	0	0	0
ENSG00000060566	0	0	0	0	0	0
ENSG00000060709	0	0	0	0	0	0
ENSG00000060718	0	0	0	0	0	0
ENSG00000060982	0	0	0	0	0	0
ENSG00000061492	0	0	0	0	0	0
ENSG00000061938	226	188	179	190	98	337
ENSG00000062096	0	0	0	0	0	0
ENSG00000063854	371	235	193	228	159	460
ENSG00000064042	12	7	5	1	0	5
ENSG00000064195	0	0	0	0	0	0
ENSG00000064201	0	0	0	0	0	0
ENSG00000064205	1	0	5	13	11	54
ENSG00000064270	5	8	4	0	5	8
ENSG00000064300	8	4	5	101	106	378
ENSG00000064309	839	241	199	473	64	597
ENSG00000064655	0	0	0	0	0	0
ENSG00000064989	0	0	0	0	1	7
ENSG00000065371	0	0	0	0	0	0
ENSG00000065989	459	298	382	594	365	1419
ENSG00000066294	0	0	0	0	0	0
ENSG00000066382	0	0	0	0	0	0
ENSG00000066468	11	1	3	2	0	5
ENSG00000066651	349	284	278	262	124	448
ENSG00000066813	0	0	0	0	0	0
ENSG00000067167	3941	3110	3263	3986	1494	6953
ENSG00000067369	2144	1757	1773	2214	1010	3974
ENSG00000067606	5	2	0	1	1	14
ENSG00000068308	1325	1195	1231	1751	931	3557
ENSG00000068781	0	0	0	0	0	0
ENSG00000068985	3	3	0	5	0	4
ENSG00000069122	0	0	0	0	0	0
ENSG00000069206	0	0	0	0	0	0
ENSG00000069535	0	0	0	0	0	0
ENSG00000069696	0	0	1	0	3	6
ENSG00000070019	6	4	2	0	0	6
ENSG00000070214	290	196	193	133	37	106
ENSG00000070526	0	0	0	0	0	0
ENSG00000070748	0	0	0	0	0	0
ENSG00000070808	2	0	0	1	6	35
ENSG00000070915	0	0	0	0	0	0
ENSG00000071203	0	0	0	0	0	0
ENSG00000071242	0	0	5	1	0	4
ENSG00000071282	51	55	75	190	142	1132
ENSG00000071677	0	0	0	0	0	0
ENSG00000071991	0	0	0	0	0	0
ENSG00000072041	0	0	0	0	0	0
ENSG00000072133	97	75	106	39	11	80
ENSG00000072163	28	20	9	27	17	136
ENSG00000072182	0	0	1	4	0	12
ENSG00000072315	0	0	0	0	0	0
ENSG00000072571	1526	1340	1550	572	188	646
ENSG00000072657	0	0	0	0	0	0
ENSG00000072694	0	0	0	0	0	0
ENSG00000072840	365	259	301	226	79	376
ENSG00000073050	712	635	667	373	194	559
ENSG00000073146	0	0	0	0	0	0
ENSG00000073150	28	5	12	40	31	74
ENSG00000073282	8	8	8	26	12	80
ENSG00000073737	0	2	5	3	5	31
ENSG00000073754	0	0	0	0	0	0
ENSG00000073756	47	37	52	217	124	1016
ENSG00000073861	0	0	0	0	0	0
ENSG00000074047	0	0	0	0	0	0
ENSG00000074317	6	9	2	0	1	12
ENSG00000074590	445	351	435	100	46	142
ENSG00000074706	0	0	1	0	1	9
ENSG00000074771	0	0	0	0	0	0
ENSG00000075035	0	0	0	0	0	0
ENSG00000075340	12	2	15	14	1	5
ENSG00000075388	0	0	0	0	0	0
ENSG00000075413	1153	1043	1169	1976	1071	4049
ENSG00000075429	0	0	0	0	0	0
ENSG00000075673	0	0	0	0	0	0
ENSG00000075884	0	0	0	0	0	1
ENSG00000075914	731	688	726	537	365	1087
ENSG00000076351	25	33	40	31	28	71
ENSG00000076641	398	228	209	238	69	246
ENSG00000076662	0	0	0	0	0	0
ENSG00000076706	93	61	64	153	82	329
ENSG00000076716	0	0	0	0	0	0
ENSG00000076770	0	0	0	0	0	0
ENSG00000076944	62	67	81	65	67	168
ENSG00000077009	0	0	0	0	0	0
ENSG00000077063	0	0	0	0	0	0
ENSG00000077080	0	0	0	0	0	0
ENSG00000077274	0	0	0	0	0	0
ENSG00000077463	243	181	200	116	100	403
ENSG00000077498	0	0	0	0	0	0
ENSG00000077782	2528	1803	1896	2092	1157	4206
ENSG00000077800	0	0	0	0	0	0
ENSG00000077943	0	0	0	0	0	0
ENSG00000078098	52	12	12	17	2	9
ENSG00000078114	10	2	1	6	2	22
ENSG00000078295	0	0	0	0	0	0
ENSG00000078328	0	0	0	0	0	0
ENSG00000078487	13	28	22	1	4	5
ENSG00000078549	0	0	0	0	0	0
ENSG00000078579	1	3	7	2	0	0
ENSG00000078589	0	0	0	0	0	0
ENSG00000078596	0	0	0	0	0	0
ENSG00000078898	0	0	0	0	0	0
ENSG00000078900	29	19	45	8	11	30
ENSG00000079102	0	0	0	0	0	0
ENSG00000079215	110	141	118	176	90	140
ENSG00000079393	0	0	0	0	0	0
ENSG00000079557	0	0	0	0	0	0
ENSG00000079689	0	0	0	0	0	0
ENSG00000080224	30	4	13	8	2	40
ENSG00000080293	0	0	0	0	0	0
ENSG00000080371	730	604	619	666	320	1098
ENSG00000080561	2	0	7	6	1	7
ENSG00000080572	0	0	0	0	0	0
ENSG00000080573	2	3	0	2	1	17
ENSG00000080910	0	0	0	0	0	0
ENSG00000081041	43	34	28	50	74	314
ENSG00000081059	197	122	142	385	287	1517
ENSG00000081138	0	0	0	0	0	0
ENSG00000081148	4	4	0	9	1	16
ENSG00000081189	0	0	0	0	0	0
ENSG00000081248	0	0	0	0	0	0
ENSG00000081800	0	0	0	0	0	0
ENSG00000081803	0	0	0	0	0	0
ENSG00000081985	3	6	6	14	12	53
ENSG00000082074	8	4	11	1	0	12
ENSG00000082293	0	0	0	0	0	0
ENSG00000082397	0	0	0	0	0	0
ENSG00000082556	0	0	0	0	0	0
ENSG00000082684	39	4	1	47	12	152
ENSG00000082929	0	0	0	0	0	0
ENSG00000083622	0	0	0	0	0	0
ENSG00000083782	1	0	1	2	4	14
ENSG00000084674	0	0	0	0	0	0
ENSG00000084710	479	568	656	273	82	291
ENSG00000085265	0	0	0	0	0	0
ENSG00000085276	0	0	0	0	0	0
ENSG00000085465	13	8	10	145	107	376
ENSG00000085514	5	3	0	0	3	8
ENSG00000085741	6	0	5	7	2	19
ENSG00000085871	0	0	0	0	0	0
ENSG00000085982	880	663	701	403	156	623
ENSG00000086205	0	0	0	0	0	0
ENSG00000086288	0	0	0	0	0	0
ENSG00000086289	0	0	0	0	0	0
ENSG00000086548	0	0	0	0	0	0
ENSG00000086696	0	0	0	0	0	0
ENSG00000086967	0	0	0	0	0	0
ENSG00000086991	0	0	0	0	0	0
ENSG00000087076	8	5	5	8	0	22
ENSG00000087085	59	58	86	120	97	595
ENSG00000087191	2319	2254	2265	1777	1026	3225
ENSG00000087250	0	0	0	0	0	0
ENSG00000087253	0	0	0	0	0	0
ENSG00000087303	599	175	182	1444	439	1637
ENSG00000087589	1	0	1	4	8	20
ENSG00000088038	795	908	875	720	460	1823
ENSG00000088298	964	708	653	1168	536	2115
ENSG00000088320	0	0	0	0	0	0
ENSG00000088340	166	79	22	136	56	507
ENSG00000088386	0	0	0	0	0	0
ENSG00000088538	5	11	7	1	2	17
ENSG00000088726	8	16	37	13	2	19
ENSG00000088756	0	0	0	0	0	0
ENSG00000088782	0	0	0	0	0	0
ENSG00000088826	388	278	337	744	570	2695
ENSG00000088827	2	0	1	12	4	31
ENSG00000088882	10	1	3	36	50	167
ENSG00000088926	0	0	0	0	0	0
ENSG00000089012	9	7	1	32	32	145
ENSG00000089116	0	0	0	0	0	0
ENSG00000089127	40	21	43	8	5	13
ENSG00000089169	0	0	0	0	0	0
ENSG00000089225	0	0	0	0	0	0
ENSG00000089280	10222	9999	10024	9826	6444	22372
ENSG00000089356	0	0	0	0	0	0
ENSG00000089472	1	0	0	0	0	0
ENSG00000090104	0	0	0	0	0	0
ENSG00000090376	0	0	0	0	0	0
ENSG00000090512	0	0	0	0	0	0
ENSG00000090539	5	1	8	0	0	5
ENSG00000090932	71	74	88	92	60	194
ENSG00000091010	1	0	0	0	2	11
ENSG00000091137	0	4	0	2	0	4
ENSG00000091181	0	0	0	0	0	0
ENSG00000091262	9	3	2	7	0	8
ENSG00000091428	11	1	2	27	10	93
ENSG00000091482	0	0	0	0	0	0
ENSG00000091513	0	0	3	4	4	14
ENSG00000091583	0	0	0	0	0	0
ENSG00000091664	0	0	0	0	0	0
ENSG00000091704	0	0	0	0	0	0
ENSG00000091831	0	0	0	0	0	0
ENSG00000091879	0	3	0	2	1	9
ENSG00000092009	0	0	0	0	0	0
ENSG00000092067	0	0	0	0	0	0
ENSG00000092295	9	20	18	1	6	30
ENSG00000092345	0	0	0	0	0	0
ENSG00000092377	0	0	0	0	0	0
ENSG00000093072	0	0	0	0	0	0
ENSG00000093100	7	10	3	1	1	11
ENSG00000093134	0	0	0	0	0	0
ENSG00000094661	0	0	0	0	0	0
ENSG00000094755	0	0	0	0	0	0
ENSG00000094796	0	0	0	0	0	0
ENSG00000095464	1	4	8	0	0	6
ENSG00000095585	0	0	0	0	0	0
ENSG00000095587	5	3	4	6	0	12
ENSG00000095627	0	0	0	0	0	0
ENSG00000095713	0	0	0	0	0	0
ENSG00000095739	203	144	243	419	315	1588
ENSG00000095752	2	3	2	6	8	99
ENSG00000095777	0	0	0	0	0	0
ENSG00000095917	0	0	0	0	0	0
ENSG00000095932	0	0	0	0	0	0
ENSG00000095970	0	0	0	0	0	0
ENSG00000095981	0	0	0	0	0	0
ENSG00000096006	0	0	0	0	0	0
ENSG00000096088	0	0	0	0	0	0
ENSG00000096264	0	0	0	0	0	0
ENSG00000096395	0	0	0	0	0	0
ENSG00000096433	431	359	448	161	87	304
ENSG00000096696	27	21	44	17	2	24
ENSG00000099250	2367	1031	1113	3090	1237	5094
ENSG00000099256	1	10	16	8	2	28
ENSG00000099260	40	9	6	75	17	94
ENSG00000099715	0	0	0	0	0	0
ENSG00000099721	0	0	0	0	0	0
ENSG00000099783	5403	5001	4999	4280	2465	7866
ENSG00000099812	12	1	6	19	6	21
ENSG00000099834	1	0	1	1	0	4
ENSG00000099869	0	0	0	0	0	0
ENSG00000099954	3	2	6	0	0	0
ENSG00000099958	2	3	3	15	9	21
ENSG00000099960	0	0	0	0	0	0
ENSG00000099977	0	0	0	0	0	0
ENSG00000099984	0	0	0	0	0	0
ENSG00000099985	0	0	0	0	0	0
ENSG00000099994	5	3	3	1	3	21
ENSG00000100012	0	0	0	0	0	0
ENSG00000100033	0	0	0	0	0	0
ENSG00000100078	0	0	0	0	0	0
ENSG00000100092	7	2	6	5	0	11
ENSG00000100095	0	0	0	0	0	0
ENSG00000100101	0	0	0	0	0	0
ENSG00000100121	0	0	0	0	0	0
ENSG00000100181	0	0	0	0	0	0
ENSG00000100191	0	0	0	0	0	0
ENSG00000100216	1816	1854	2147	1784	1053	3289
ENSG00000100249	0	0	0	0	0	0
ENSG00000100271	36	23	13	2	3	35
ENSG00000100281	593	544	642	410	244	910
ENSG00000100292	3726	2187	2657	22094	21471	82831
ENSG00000100298	0	0	0	0	0	0
ENSG00000100341	0	0	0	0	0	0
ENSG00000100342	4	0	4	0	1	7
ENSG00000100351	0	0	0	0	0	0
ENSG00000100362	0	0	0	0	0	0
ENSG00000100365	0	0	0	0	0	0
ENSG00000100368	0	0	0	0	0	0
ENSG00000100373	0	0	0	0	0	0
ENSG00000100418	655	693	677	649	375	1367
ENSG00000100425	370	301	374	298	167	845
ENSG00000100427	0	0	0	1	4	7
ENSG00000100448	0	0	0	0	0	0
ENSG00000100450	0	0	0	0	0	0
ENSG00000100565	0	0	0	0	0	0
ENSG00000100593	16	6	6	8	0	17
ENSG00000100596	1214	1118	1333	1612	681	2964
ENSG00000100626	732	658	566	474	182	619
ENSG00000100650	3061	3788	3780	2182	1819	6653
ENSG00000100665	0	0	0	0	0	0
ENSG00000100721	0	0	0	0	0	0
ENSG00000100764	729	648	673	431	212	635
ENSG00000100842	0	0	0	0	0	0
ENSG00000100982	954	884	888	882	528	2253
ENSG00000100987	1	5	2	9	5	19
ENSG00000101074	0	0	0	0	0	0
ENSG00000101076	0	0	0	0	0	0
ENSG00000101115	2	5	13	3	1	16
ENSG00000101134	0	0	0	0	0	0
ENSG00000101180	3	0	4	3	5	27
ENSG00000101194	0	0	0	4	3	21
ENSG00000101200	0	0	0	0	0	0
ENSG00000101203	2	2	3	2	0	12
ENSG00000101216	661	578	573	643	503	2120
ENSG00000101251	0	0	0	0	0	0
ENSG00000101276	0	0	0	0	0	0
ENSG00000101280	0	0	0	0	0	0
ENSG00000101282	0	0	0	0	0	0
ENSG00000101292	0	0	0	0	0	0
ENSG00000101323	0	0	0	0	0	0
ENSG00000101350	3568	2808	3555	2808	1349	4491
ENSG00000101400	855	419	357	577	185	766
ENSG00000101405	0	0	0	0	0	0
ENSG00000101435	0	0	0	0	0	0
ENSG00000101438	0	0	0	0	0	0
ENSG00000101441	0	0	0	0	0	0
ENSG00000101446	0	0	0	0	0	0
ENSG00000101448	0	0	0	0	0	0
ENSG00000101542	0	0	0	0	0	0
ENSG00000101746	0	0	0	0	0	0
ENSG00000101773	1014	990	1150	439	235	677
ENSG00000101812	0	0	0	0	0	0
ENSG00000101842	0	0	0	0	0	0
ENSG00000101850	0	0	0	0	0	0
ENSG00000101892	0	0	0	0	0	0
ENSG00000101898	0	0	0	0	0	0
ENSG00000101916	0	0	0	0	0	0
ENSG00000101951	0	0	0	0	0	0
ENSG00000101958	0	1	0	0	2	2
ENSG00000101981	0	0	0	0	0	0
ENSG00000102010	0	0	0	0	0	0
ENSG00000102032	0	0	0	0	0	0
ENSG00000102038	1787	1133	1215	561	135	527
ENSG00000102055	0	0	0	0	0	0
ENSG00000102076	0	0	0	0	0	0
ENSG00000102104	0	0	0	0	0	0
ENSG00000102128	0	0	0	0	0	0
ENSG00000102145	0	0	0	0	0	0
ENSG00000102195	0	0	0	0	0	0
ENSG00000102239	0	0	0	0	0	0
ENSG00000102243	0	0	0	0	0	0
ENSG00000102245	0	0	0	0	0	0
ENSG00000102287	0	0	0	0	0	0
ENSG00000102290	0	0	0	0	0	0
ENSG00000102313	0	0	0	0	0	0
ENSG00000102359	190	106	136	641	258	1370
ENSG00000102387	0	0	1	16	9	37
ENSG00000102409	0	0	0	0	0	0
ENSG00000102445	2	4	4	0	0	0
ENSG00000102452	75	57	91	62	20	88
ENSG00000102468	6	0	4	21	3	47
ENSG00000102524	0	3	1	3	2	12
ENSG00000102755	0	0	0	0	0	0
ENSG00000102760	0	2	0	7	0	19
ENSG00000102794	0	0	0	0	0	0
ENSG00000102837	0	0	0	0	0	0
ENSG00000102854	0	0	0	0	0	0
ENSG00000102891	0	0	0	0	0	0
ENSG00000102924	0	0	0	0	0	0
ENSG00000102935	0	0	0	0	0	0
ENSG00000102962	0	0	0	0	0	0
ENSG00000102970	0	0	0	0	0	0
ENSG00000103023	0	0	0	0	0	0
ENSG00000103197	900	825	805	611	470	1586
ENSG00000103200	0	0	0	0	0	0
ENSG00000103241	0	0	0	0	0	0
ENSG00000103310	0	0	0	0	0	0
ENSG00000103316	31	5	2	20	7	33
ENSG00000103355	0	0	0	0	0	0
ENSG00000103375	0	0	0	0	0	0
ENSG00000103426	0	0	0	0	0	0
ENSG00000103449	0	0	0	0	0	0
ENSG00000103460	0	0	0	0	0	0
ENSG00000103472	0	0	0	0	0	0
ENSG00000103534	0	0	1	0	2	7
ENSG00000103546	0	0	0	0	0	0
ENSG00000103569	0	0	0	0	0	0
ENSG00000103647	0	0	0	0	0	0
ENSG00000103740	5	3	5	1	0	10
ENSG00000103888	406	418	897	91	39	137
ENSG00000104044	0	0	0	0	0	0
ENSG00000104055	0	0	0	0	0	0
ENSG00000104112	0	0	0	0	0	0
ENSG00000104237	0	0	0	0	0	0
ENSG00000104327	0	0	0	3	2	7
ENSG00000104412	687	608	676	576	309	1157
ENSG00000104413	12	2	8	5	0	4
ENSG00000104419	40	15	19	24	8	139
ENSG00000104499	0	0	0	0	0	0
ENSG00000104611	0	0	0	0	0	0
ENSG00000104755	0	0	0	0	0	0
ENSG00000104760	0	0	0	0	0	0
ENSG00000104783	8	16	14	26	14	117
ENSG00000104804	7	0	0	0	0	0
ENSG00000104818	0	0	0	0	0	0
ENSG00000104888	53	43	71	12	21	53
ENSG00000104918	0	0	0	0	0	0
ENSG00000104921	0	2	0	0	0	6
ENSG00000104951	0	1	4	2	2	21
ENSG00000104970	0	0	0	0	0	0
ENSG00000104972	0	0	0	0	0	0
ENSG00000104974	0	0	0	0	0	0
ENSG00000105122	0	0	0	0	0	0
ENSG00000105141	2	1	0	9	4	10
ENSG00000105143	0	0	0	0	0	0
ENSG00000105198	0	0	0	0	0	0
ENSG00000105219	0	0	0	5	2	8
ENSG00000105229	284	266	261	325	235	864
ENSG00000105251	0	0	0	0	0	0
ENSG00000105258	53	78	59	81	42	157
ENSG00000105278	0	0	0	0	0	0
ENSG00000105327	51	13	18	90	52	188
ENSG00000105341	1010	999	1092	823	499	1760
ENSG00000105352	0	0	0	0	0	0
ENSG00000105357	0	0	0	0	0	0
ENSG00000105366	0	0	0	0	0	0
ENSG00000105370	0	0	0	0	0	0
ENSG00000105371	0	0	0	0	0	0
ENSG00000105376	156	136	120	318	229	1152
ENSG00000105379	94	84	93	35	8	50
ENSG00000105392	0	0	0	0	0	0
ENSG00000105398	0	0	0	0	0	0
ENSG00000105428	0	0	0	0	0	0
ENSG00000105467	0	0	0	0	0	0
ENSG00000105479	4	0	0	0	0	4
ENSG00000105492	0	0	0	0	0	0
ENSG00000105501	0	0	0	0	0	0
ENSG00000105507	0	0	0	0	0	0
ENSG00000105509	0	0	0	0	0	0
ENSG00000105538	18	6	19	5	0	8
ENSG00000105549	0	0	0	0	0	0
ENSG00000105583	0	0	0	0	0	0
ENSG00000105605	0	0	0	0	0	0
ENSG00000105639	8	3	9	1	0	12
ENSG00000105672	12	1	1	8	1	5
ENSG00000105695	0	0	0	0	0	0
ENSG00000105707	0	0	0	0	0	0
ENSG00000105784	0	2	1	0	0	0
ENSG00000105808	0	0	0	0	0	0
ENSG00000105852	0	0	0	0	0	0
ENSG00000105855	0	0	0	0	0	0
ENSG00000105877	4	6	5	10	0	6
ENSG00000105880	0	0	0	0	0	0
ENSG00000105929	0	0	0	0	0	0
ENSG00000105954	0	0	0	0	0	0
ENSG00000105971	1879	1170	1133	5291	2293	11477
ENSG00000105996	0	0	1	0	0	0
ENSG00000105997	0	0	0	0	0	0
ENSG00000106013	0	0	0	0	0	0
ENSG00000106018	0	0	0	0	0	0
ENSG00000106031	38	17	4	9	2	11
ENSG00000106069	0	0	0	0	0	0
ENSG00000106070	193	85	153	94	16	124
ENSG00000106113	0	0	1	5	3	10
ENSG00000106125	0	0	0	0	0	0
ENSG00000106178	0	0	0	0	0	0
ENSG00000106236	0	0	0	0	0	0
ENSG00000106258	2	6	1	9	1	12
ENSG00000106278	0	0	0	0	0	0
ENSG00000106302	0	0	0	0	0	0
ENSG00000106304	0	0	0	0	0	0
ENSG00000106328	0	0	0	0	0	2
ENSG00000106341	0	0	0	0	0	0
ENSG00000106351	85	73	74	49	25	73
ENSG00000106366	86	139	346	309	432	2175
ENSG00000106384	0	0	0	0	0	0
ENSG00000106410	0	0	0	0	0	0
ENSG00000106436	0	0	0	0	0	0
ENSG00000106483	0	0	0	0	0	0
ENSG00000106484	123	34	27	126	30	156
ENSG00000106526	0	0	0	0	0	0
ENSG00000106536	0	0	0	0	0	0
ENSG00000106540	0	0	0	0	0	0
ENSG00000106541	0	0	0	0	0	0
ENSG00000106560	0	0	0	0	0	0
ENSG00000106624	3	0	1	1	3	24
ENSG00000106631	0	0	0	0	0	0
ENSG00000106633	0	0	0	0	0	0
ENSG00000106648	0	0	0	0	0	0
ENSG00000106701	168	184	154	212	141	562
ENSG00000106789	67	67	78	29	4	19
ENSG00000106823	19	7	10	6	0	23
ENSG00000106852	0	0	3	7	0	10
ENSG00000106927	0	0	0	0	0	0
ENSG00000106952	0	1	0	9	3	15
ENSG00000106976	166	161	157	100	67	248
ENSG00000107014	0	0	0	0	0	0
ENSG00000107099	0	0	0	0	0	0
ENSG00000107147	2	1	0	3	1	16
ENSG00000107187	0	0	0	1	3	9
ENSG00000107262	884	787	862	1712	989	3663
ENSG00000107317	0	0	0	0	2	16
ENSG00000107447	0	0	0	0	0	0
ENSG00000107562	0	0	0	0	0	0
ENSG00000107611	1	2	10	11	20	34
ENSG00000107669	351	369	458	368	187	787
ENSG00000107738	0	0	0	0	0	0
ENSG00000107742	9	6	3	4	2	33
ENSG00000107796	15	5	9	18	5	66
ENSG00000107807	0	0	0	0	0	0
ENSG00000108001	0	0	0	0	0	0
ENSG00000108018	0	0	0	0	0	0
ENSG00000108244	0	0	0	0	0	0
ENSG00000108255	0	0	0	0	0	0
ENSG00000108342	0	0	0	0	0	0
ENSG00000108375	0	0	0	0	0	0
ENSG00000108405	0	0	0	0	0	0
ENSG00000108417	0	0	0	0	0	0
ENSG00000108439	325	295	343	261	126	481
ENSG00000108442	0	0	0	0	0	0
ENSG00000108516	0	0	0	0	0	0
ENSG00000108599	1074	855	888	1185	546	2269
ENSG00000108602	0	0	0	0	0	0
ENSG00000108622	0	0	0	0	0	0
ENSG00000108669	1157	1591	1978	144	125	348
ENSG00000108684	0	0	0	0	0	0
ENSG00000108688	0	0	0	0	0	0
ENSG00000108691	3	9	9	0	1	8
ENSG00000108700	0	0	0	0	0	0
ENSG00000108702	0	0	0	0	0	0
ENSG00000108759	0	1	0	0	0	0
ENSG00000108788	588	683	642	758	450	1582
ENSG00000108798	0	0	0	0	0	0
