gene_id	ERR5671405	ERR5671406	ERR5671407	ERR5671408	ERR5671409	ERR5671410
ENSMUSG00000000275	1273	868	631	704	631	841
ENSMUSG00000000276	430	406	412	429	406	725
ENSMUSG00000000278	12039	11878	9764	10569	10845	10915
ENSMUSG00000000282	738	673	581	713	783	558
ENSMUSG00000000290	26	13	34	30	53	59
ENSMUSG00000000295	615	555	464	468	520	650
ENSMUSG00000000296	88	76	62	120	66	65
ENSMUSG00000000301	204	158	125	202	216	184
ENSMUSG00000000303	14	0	3	0	0	0
ENSMUSG00000000305	0	2	0	0	0	23
ENSMUSG00000000308	4	0	2	2	8	0
ENSMUSG00000000317	56	28	42	35	44	56
ENSMUSG00000000318	13	0	2	0	0	0
ENSMUSG00000000320	11	3	4	13	17	12
ENSMUSG00000000326	4538	4550	3742	4505	4366	4126
ENSMUSG00000000339	1944	1714	1346	1807	1606	2014
ENSMUSG00000000340	669	645	892	554	584	937
ENSMUSG00000000346	4726	4747	4107	4916	4482	4433
ENSMUSG00000000355	1335	742	1246	888	814	1204
ENSMUSG00000000359	95	129	61	211	173	164
ENSMUSG00000000365	61	53	73	59	43	75
ENSMUSG00000000374	3346	3555	2853	3730	3242	3909
ENSMUSG00000000378	2705	2690	1622	2458	2239	2404
ENSMUSG00000000381	0	0	0	0	0	0
ENSMUSG00000000384	2189	2017	1383	2394	2014	2833
ENSMUSG00000000385	0	4	0	0	0	0
ENSMUSG00000000386	0	1	0	0	0	0
ENSMUSG00000000392	2	2	7	11	20	4
ENSMUSG00000000394	0	0	0	0	0	0
ENSMUSG00000000399	4270	4279	2918	4705	4005	4233
ENSMUSG00000000402	0	0	0	0	0	0
ENSMUSG00000000409	6	18	8	16	15	13
ENSMUSG00000000411	0	0	0	0	0	0
ENSMUSG00000000416	3	2	6	2	4	7
ENSMUSG00000000420	5809	5427	6139	5332	4614	7563
ENSMUSG00000000435	0	0	1	6	3	4
ENSMUSG00000000439	1247	1259	811	1291	1241	1252
ENSMUSG00000000440	1675	1384	611	1194	1195	1954
ENSMUSG00000000441	5140	5133	3822	5194	5057	4854
ENSMUSG00000000486	29	37	33	44	28	34
ENSMUSG00000000489	30	23	3	81	52	434
ENSMUSG00000000530	1290	1357	1680	1084	1742	1205
ENSMUSG00000000531	445	402	385	339	356	296
ENSMUSG00000000532	1273	1066	1661	759	1198	590
ENSMUSG00000000538	2422	2258	2030	1872	2184	1737
ENSMUSG00000000544	1	0	0	2	0	0
ENSMUSG00000000552	438	425	365	543	455	383
ENSMUSG00000000555	27769	23882	15087	26087	26422	22275
ENSMUSG00000000560	0	0	0	0	0	0
ENSMUSG00000000561	2346	2257	1642	2682	2459	3209
ENSMUSG00000000562	0	0	0	0	0	0
ENSMUSG00000000563	9695	8387	6855	8835	8578	10132
ENSMUSG00000000567	1521	1274	1125	889	717	515
ENSMUSG00000000568	834	587	831	828	645	1255
ENSMUSG00000000579	88	52	64	59	43	55
ENSMUSG00000000581	1701	916	1337	923	954	1717
ENSMUSG00000000594	422	546	502	326	294	240
ENSMUSG00000000600	1533	938	2621	951	1068	1608
ENSMUSG00000000605	3562	3382	3352	3005	3239	3361
ENSMUSG00000000606	0	0	0	0	0	0
ENSMUSG00000000617	0	0	0	0	0	0
ENSMUSG00000000627	9	7	12	10	7	53
ENSMUSG00000000628	4901	4124	4215	4633	5663	4141
ENSMUSG00000000631	2219	2224	1783	2038	2011	1651
ENSMUSG00000000632	0	0	0	0	0	0
ENSMUSG00000000673	0	0	0	0	0	0
ENSMUSG00000000682	0	0	0	3	4	0
ENSMUSG00000000686	102	128	56	58	51	39
ENSMUSG00000000690	0	0	0	0	0	0
ENSMUSG00000000693	31806	29213	23480	25182	27622	19907
ENSMUSG00000000701	0	0	0	0	0	0
ENSMUSG00000000706	4	1	0	0	0	3
ENSMUSG00000000708	1036	906	1134	629	942	585
ENSMUSG00000000711	4625	4633	4054	4022	3706	2940
ENSMUSG00000000724	0	0	0	0	0	0
ENSMUSG00000000730	214	142	129	309	325	224
ENSMUSG00000000731	0	0	0	0	0	0
ENSMUSG00000000732	59	42	59	73	53	76
ENSMUSG00000000738	3273	2936	2173	2652	2652	2348
ENSMUSG00000000739	8	13	17	19	11	11
ENSMUSG00000000740	24432	25318	18394	25815	23959	23381
ENSMUSG00000000743	6638	6335	4694	6658	5785	5203
ENSMUSG00000000751	10917	10560	6040	11922	10247	10539
ENSMUSG00000000753	54880	55148	45895	46013	51994	32017
ENSMUSG00000000759	2156	2121	1789	2505	1994	2471
ENSMUSG00000000766	0	0	0	0	0	0
ENSMUSG00000000776	2004	2104	1639	2268	2083	1742
ENSMUSG00000000782	29	25	17	23	39	100
ENSMUSG00000000787	12781	9116	13963	11174	9520	21913
ENSMUSG00000000791	17	10	8	21	22	39
ENSMUSG00000000792	6	8	12	8	3	4
ENSMUSG00000000794	13	8	7	44	45	29
ENSMUSG00000000804	1966	1123	2020	1127	1188	1748
ENSMUSG00000000805	0	0	0	1	0	0
ENSMUSG00000000811	367	473	340	567	477	439
ENSMUSG00000000817	0	0	2	0	0	0
ENSMUSG00000000823	813	863	798	735	819	747
ENSMUSG00000000826	6379	6500	5466	6537	6373	6090
ENSMUSG00000000827	4010	3933	3003	4103	3505	3530
ENSMUSG00000000838	2094	836	2870	1124	1297	3084
ENSMUSG00000000861	0	3	4	2	2	4
ENSMUSG00000000869	0	0	0	0	0	0
ENSMUSG00000000876	599	664	533	383	428	146
ENSMUSG00000000881	1938	1689	1355	1289	1451	1394
ENSMUSG00000000884	237	255	127	301	198	325
ENSMUSG00000000889	0	0	2	4	9	9
ENSMUSG00000000901	1743	1728	1463	1405	1844	1254
ENSMUSG00000000902	4105	4423	3198	5309	4726	4004
ENSMUSG00000000903	0	2	0	0	0	1
ENSMUSG00000000915	437	614	406	469	526	635
ENSMUSG00000000916	732	631	446	866	620	960
ENSMUSG00000000934	420	499	327	448	372	520
ENSMUSG00000000938	1384	1497	1107	1392	1245	1076
ENSMUSG00000000942	5	16	13	11	10	12
ENSMUSG00000000948	128	128	169	69	51	90
ENSMUSG00000000957	20583	19187	18558	16942	18475	11987
ENSMUSG00000000958	569	616	553	599	562	328
ENSMUSG00000000959	1770	1873	1293	1861	1683	1662
ENSMUSG00000000976	2065	2207	1673	2158	2072	2245
ENSMUSG00000000982	6	21	7	0	9	10
ENSMUSG00000000983	0	0	2	0	0	0
ENSMUSG00000001014	9	0	5	15	6	10
ENSMUSG00000001016	4353	4476	2913	5567	4896	5917
ENSMUSG00000001017	4498	4258	3749	4835	4258	5547
ENSMUSG00000001018	1912	1731	1680	1297	1342	1239
ENSMUSG00000001020	38355	28231	25161	21274	22276	17486
ENSMUSG00000001021	200	118	98	105	53	185
ENSMUSG00000001023	16	10	10	3	5	26
ENSMUSG00000001025	96987	76780	50023	76994	66249	61391
ENSMUSG00000001027	0	0	0	4	14	2
ENSMUSG00000001029	2	0	0	0	0	6
ENSMUSG00000001034	1230	1256	1080	1461	1164	1037
ENSMUSG00000001036	1092	937	848	1313	1101	1855
ENSMUSG00000001039	576	471	318	584	388	317
ENSMUSG00000001052	2491	2238	1730	2258	2311	2458
ENSMUSG00000001053	59	62	23	88	71	289
ENSMUSG00000001054	1284	1294	1059	1484	1097	1122
ENSMUSG00000001056	2918	2839	1624	3294	2669	4452
ENSMUSG00000001062	648	716	454	724	602	607
ENSMUSG00000001065	1092	1013	766	887	906	954
ENSMUSG00000001076	0	2	0	0	0	0
ENSMUSG00000001082	1588	1501	1396	1481	1421	1842
ENSMUSG00000001089	7243	7552	7190	7457	7355	7565
ENSMUSG00000001095	0	0	0	6	0	0
ENSMUSG00000001098	15983	15211	10254	16841	13940	12015
ENSMUSG00000001100	4806	4638	3651	5066	4539	3832
ENSMUSG00000001103	2	0	0	0	0	0
ENSMUSG00000001105	2176	1952	1952	1415	1798	1347
ENSMUSG00000001119	6282	10005	11332	6108	9856	1879
ENSMUSG00000001120	506	622	441	665	542	378
ENSMUSG00000001123	3215	3341	3076	2948	2946	1231
ENSMUSG00000001127	3003	2689	2610	2409	2406	2543
ENSMUSG00000001128	82	63	55	29	55	87
ENSMUSG00000001131	50350	48956	52900	57552	60684	76523
ENSMUSG00000001134	591	548	441	567	501	563
ENSMUSG00000001138	446	399	303	444	423	559
ENSMUSG00000001143	371	388	264	357	303	363
ENSMUSG00000001150	3541	3250	2878	3236	3112	2972
ENSMUSG00000001151	2013	1785	1639	1860	1802	2361
ENSMUSG00000001155	0	0	0	0	0	0
ENSMUSG00000001156	229	260	283	202	211	152
ENSMUSG00000001157	971	897	770	820	742	792
ENSMUSG00000001158	1416	1397	936	1301	1112	1462
ENSMUSG00000001166	56	31	55	19	26	23
ENSMUSG00000001168	0	0	0	0	0	0
ENSMUSG00000001173	2357	2034	2035	1965	1807	1929
ENSMUSG00000001175	30435	32309	24970	33674	29387	40784
ENSMUSG00000001211	3920	3762	2743	4328	4175	3570
ENSMUSG00000001225	0	0	0	0	0	0
ENSMUSG00000001227	188	144	109	211	195	170
ENSMUSG00000001228	3740	3974	2150	5949	4232	7950
ENSMUSG00000001229	3804	3904	2498	4072	3943	3348
ENSMUSG00000001240	40	37	34	23	31	42
ENSMUSG00000001247	20	2	1	0	9	9
ENSMUSG00000001248	2099	2102	1619	1743	1805	2086
ENSMUSG00000001249	7	8	6	6	5	1
ENSMUSG00000001260	0	0	0	0	0	0
ENSMUSG00000001270	3295	2780	1814	3237	3418	2322
ENSMUSG00000001280	4609	4365	4522	4145	4158	5257
ENSMUSG00000001281	363	206	209	558	277	1488
ENSMUSG00000001285	1516	1367	833	1896	1479	1780
ENSMUSG00000001288	3631	3470	2868	3692	3953	2354
ENSMUSG00000001289	4252	4060	3078	4157	3762	3376
ENSMUSG00000001300	2680	2067	2195	2497	2477	3452
ENSMUSG00000001305	1064	903	879	1198	1155	1763
ENSMUSG00000001313	265	189	138	233	148	254
ENSMUSG00000001323	811	672	690	532	601	422
ENSMUSG00000001333	104	135	57	96	84	135
ENSMUSG00000001334	45	86	49	136	229	106
ENSMUSG00000001348	19	27	14	1	9	4
ENSMUSG00000001349	3979	7875	2503	4182	4712	496
ENSMUSG00000001366	1368	1364	1177	1207	1382	1187
ENSMUSG00000001376	1951	1736	2131	1711	1615	2692
ENSMUSG00000001380	6093	5575	3989	6162	5342	6959
ENSMUSG00000001383	2504	2208	1817	2180	1912	2282
ENSMUSG00000001403	2197	2062	1246	2837	2430	3449
ENSMUSG00000001415	6608	6602	4713	7674	6867	7752
ENSMUSG00000001416	22947	23034	14725	28514	23348	28559
ENSMUSG00000001418	6442	5566	4661	4962	5269	5113
ENSMUSG00000001419	2297	2054	2079	2506	2314	2711
ENSMUSG00000001420	65	50	29	63	54	77
ENSMUSG00000001424	23543	26198	17235	26084	25184	18348
ENSMUSG00000001435	599	506	739	660	736	720
ENSMUSG00000001436	1319	1183	875	1251	1170	1801
ENSMUSG00000001440	35653	36307	27694	37371	35610	46858
ENSMUSG00000001441	3293	3151	2805	3148	3032	2411
ENSMUSG00000001444	0	0	0	0	0	2
ENSMUSG00000001445	3226	3026	2227	3308	2955	3200
ENSMUSG00000001467	8219	10514	8017	7819	7253	4851
ENSMUSG00000001472	18179	18845	14623	19433	18166	15121
ENSMUSG00000001473	26819	27204	15288	32432	28034	28788
ENSMUSG00000001482	2126	1997	1419	2346	2131	1830
ENSMUSG00000001493	388	334	143	179	140	336
ENSMUSG00000001494	0	0	2	6	0	0
ENSMUSG00000001496	0	0	0	0	0	0
ENSMUSG00000001497	69	82	52	31	52	126
ENSMUSG00000001504	163	97	52	131	168	81
ENSMUSG00000001506	111968	178073	136941	107087	165016	19873
ENSMUSG00000001507	836	858	367	828	492	2912
ENSMUSG00000001508	4	0	9	86	47	40
ENSMUSG00000001510	34	35	42	80	51	42
ENSMUSG00000001517	2193	1860	1216	2658	2157	3434
ENSMUSG00000001518	656	655	512	720	659	809
ENSMUSG00000001520	0	7	20	12	14	7
ENSMUSG00000001521	2488	2518	1829	2654	2611	2142
ENSMUSG00000001524	1052	1287	797	1328	949	1099
ENSMUSG00000001525	109380	113974	67260	131704	108281	109926
ENSMUSG00000001542	1730	1992	1844	1979	1861	3117
ENSMUSG00000001552	1153	1033	421	779	683	928
ENSMUSG00000001555	29669	31634	23648	27769	30631	16361
ENSMUSG00000001558	13	28	24	2	19	6
ENSMUSG00000001566	0	0	0	0	0	0
ENSMUSG00000001569	1564	1590	1539	1626	1503	1964
ENSMUSG00000001576	9665	11231	7071	11163	10530	10498
ENSMUSG00000001583	0	4	0	0	2	0
ENSMUSG00000001588	0	2	0	0	6	2
ENSMUSG00000001604	162	95	207	64	37	24
ENSMUSG00000001622	0	0	0	8	0	5
ENSMUSG00000001627	3361	2762	3009	3093	3179	7982
ENSMUSG00000001630	743	642	902	719	715	825
ENSMUSG00000001632	1751	1712	1488	1563	1825	1919
ENSMUSG00000001642	3796	3730	2519	4576	3808	6630
ENSMUSG00000001655	841	912	673	693	722	410
ENSMUSG00000001656	976	901	550	825	825	751
ENSMUSG00000001657	52	22	65	33	39	15
ENSMUSG00000001661	290	240	230	192	212	204
ENSMUSG00000001663	368	377	491	225	372	110
ENSMUSG00000001665	487	428	447	362	345	178
ENSMUSG00000001666	683	695	580	585	617	339
ENSMUSG00000001670	0	0	0	0	0	0
ENSMUSG00000001672	0	0	0	0	0	0
ENSMUSG00000001674	2901	2999	2128	3799	2946	4233
ENSMUSG00000001687	2138	1857	2011	2362	2049	3100
ENSMUSG00000001700	856	943	830	850	808	467
ENSMUSG00000001707	1774	1793	952	2138	1620	2738
ENSMUSG00000001729	21359	21125	13636	22948	20293	20700
ENSMUSG00000001739	867	446	354	408	582	420
ENSMUSG00000001741	34	40	98	78	64	31
ENSMUSG00000001750	2643	2486	2237	2671	2834	2573
ENSMUSG00000001751	783	786	692	655	661	496
ENSMUSG00000001755	901	816	626	796	837	997
ENSMUSG00000001761	6889	6780	5057	7207	7106	6899
ENSMUSG00000001763	8	3	4	26	20	26
ENSMUSG00000001767	1389	1376	1470	1524	1160	1450
ENSMUSG00000001768	2020	1575	1968	1265	1464	1574
ENSMUSG00000001773	0	0	0	4	1	9
ENSMUSG00000001774	3468	2117	2922	2626	2051	5230
ENSMUSG00000001783	8002	7939	5276	8219	7336	7708
ENSMUSG00000001785	2760	2956	2065	3817	2799	4105
ENSMUSG00000001786	612	561	505	652	495	658
ENSMUSG00000001794	14998	14528	10376	14783	13083	12121
ENSMUSG00000001802	623	812	643	689	876	583
ENSMUSG00000001804	0	0	0	0	0	0
ENSMUSG00000001815	0	0	0	0	0	0
ENSMUSG00000001819	4	2	2	6	0	13
ENSMUSG00000001823	0	0	0	0	0	0
ENSMUSG00000001827	20	12	13	34	16	29
ENSMUSG00000001829	1847	1889	1332	2271	1964	1889
ENSMUSG00000001833	8284	4614	10798	5437	5605	12033
ENSMUSG00000001844	1224	1092	918	1073	961	869
ENSMUSG00000001847	17371	17137	13142	17444	15289	16814
ENSMUSG00000001855	2723	2998	1840	2972	2827	3172
ENSMUSG00000001864	231	191	127	458	425	558
ENSMUSG00000001865	0	0	0	0	0	0
ENSMUSG00000001870	19310	5593	21843	6923	15025	11796
ENSMUSG00000001891	8825	7165	9623	7773	7786	6072
ENSMUSG00000001901	0	0	0	0	0	0
ENSMUSG00000001909	2191	2060	1429	2355	2208	3036
ENSMUSG00000001910	6880	6428	4318	6561	6744	7329
ENSMUSG00000001911	9716	10978	8043	9395	8211	4639
ENSMUSG00000001918	4379	4760	3274	3497	4369	5390
ENSMUSG00000001924	34881	34631	23031	39802	34039	36411
ENSMUSG00000001930	5	8	11	7	18	9
ENSMUSG00000001942	925	901	914	818	841	650
ENSMUSG00000001943	1	0	3	5	4	3
ENSMUSG00000001946	18	12	12	13	11	23
ENSMUSG00000001948	21	21	15	18	15	27
ENSMUSG00000001962	1154	1256	1160	1348	1201	1052
ENSMUSG00000001964	3177	2967	1886	3185	2742	2602
ENSMUSG00000001983	412	351	267	392	305	317
ENSMUSG00000001985	0	0	2	6	0	15
ENSMUSG00000001986	1667	851	2248	591	811	815
ENSMUSG00000001988	0	2	0	0	0	0
ENSMUSG00000001995	2696	2820	1971	3604	3492	3208
ENSMUSG00000001998	895	648	950	731	679	870
ENSMUSG00000001999	1197	1112	650	1158	1108	1234
ENSMUSG00000002006	353	436	397	404	477	147
ENSMUSG00000002007	0	4	1	66	57	29
ENSMUSG00000002010	3394	3021	2256	3430	3100	3165
ENSMUSG00000002012	18	58	15	11	20	10
ENSMUSG00000002014	7195	6802	5297	6954	6558	5076
ENSMUSG00000002015	8467	7555	5874	7886	7484	7115
ENSMUSG00000002017	3500	3026	2190	3562	2947	2741
ENSMUSG00000002020	61677	67819	54809	26290	36919	31098
ENSMUSG00000002028	2850	2104	2038	1798	1804	2182
ENSMUSG00000002031	2003	1789	1396	1620	1467	1442
ENSMUSG00000002032	0	2	7	2	2	2
ENSMUSG00000002033	0	0	0	0	0	0
ENSMUSG00000002043	595	719	655	656	559	438
ENSMUSG00000002052	5975	5872	4776	5776	5771	5252
ENSMUSG00000002055	2002	2011	1292	2662	2095	3426
ENSMUSG00000002057	0	0	0	0	2	3
ENSMUSG00000002058	360	292	173	290	212	389
ENSMUSG00000002059	4810	4196	3438	4530	4521	4419
ENSMUSG00000002064	3165	3159	2340	2569	2834	2309
ENSMUSG00000002068	1498	1445	970	2055	1768	2119
ENSMUSG00000002076	10	9	5	28	42	12
ENSMUSG00000002083	315	303	255	282	329	217
ENSMUSG00000002100	0	0	0	0	0	0
ENSMUSG00000002102	12203	11042	7127	14125	11029	12760
ENSMUSG00000002103	2428	2107	2147	1744	2076	1801
ENSMUSG00000002104	24	15	29	118	111	106
ENSMUSG00000002105	4948	5147	4263	4232	4571	3417
ENSMUSG00000002107	4864	3703	4542	3983	3283	4653
ENSMUSG00000002108	139	86	118	144	151	131
ENSMUSG00000002109	82	53	45	67	72	51
ENSMUSG00000002111	3	0	0	4	0	0
ENSMUSG00000002129	5216	5224	3503	6300	5112	5188
ENSMUSG00000002147	8598	7940	6411	8845	7674	7434
ENSMUSG00000002190	4	11	9	9	20	4
ENSMUSG00000002204	0	0	0	0	0	0
ENSMUSG00000002205	1000	1033	746	875	938	796
ENSMUSG00000002210	614	666	451	755	728	851
ENSMUSG00000002221	1278	989	772	1149	1107	1622
ENSMUSG00000002222	1293	1061	1377	795	1090	1022
ENSMUSG00000002227	1835	2217	1124	1805	1809	1202
ENSMUSG00000002228	39	25	23	69	38	76
ENSMUSG00000002233	11363	9938	7104	12385	10887	10251
ENSMUSG00000002240	0	0	0	0	0	0
ENSMUSG00000002249	1016	1118	776	957	923	395
ENSMUSG00000002250	1209	1171	940	1257	1196	1497
ENSMUSG00000002257	1528	1369	1099	1045	1154	936
ENSMUSG00000002265	618	489	770	878	855	1009
ENSMUSG00000002266	13	3	22	45	19	35
ENSMUSG00000002274	985	792	576	900	771	782
ENSMUSG00000002279	1308	1756	1334	1628	1695	939
ENSMUSG00000002280	977	826	694	880	772	847
ENSMUSG00000002289	1943	1425	1562	2679	2757	2683
ENSMUSG00000002297	1835	1426	1534	1659	1707	4157
ENSMUSG00000002307	1365	1304	1096	1238	1345	1143
ENSMUSG00000002308	1422	1254	1091	1428	1425	1279
ENSMUSG00000002319	3037	2557	1875	2936	2629	2725
ENSMUSG00000002320	3872	3647	2938	3196	3527	3196
ENSMUSG00000002324	0	0	0	0	2	0
ENSMUSG00000002325	481	526	584	445	446	261
ENSMUSG00000002326	1259	1083	957	1058	975	1183
ENSMUSG00000002329	1303	1130	1020	1042	1010	1073
ENSMUSG00000002332	2319	2052	1493	2097	1958	1531
ENSMUSG00000002341	1	0	0	2	0	2
ENSMUSG00000002342	1770	1742	1206	1331	1545	1612
ENSMUSG00000002343	1298	1418	952	1360	1113	1158
ENSMUSG00000002345	1065	1039	804	939	747	672
ENSMUSG00000002346	144	95	193	57	54	48
ENSMUSG00000002365	6019	7990	5557	7213	6752	11703
ENSMUSG00000002372	4451	4696	2955	5202	4679	5330
ENSMUSG00000002379	3787	2209	1957	2468	2839	1771
ENSMUSG00000002384	4	8	0	5	3	1
ENSMUSG00000002393	2219	2501	1432	2378	2550	2165
ENSMUSG00000002395	1755	1773	1302	1766	1786	1343
ENSMUSG00000002396	284	330	317	302	160	132
ENSMUSG00000002409	505	421	423	280	380	136
ENSMUSG00000002413	1995	1063	2344	1045	1194	1797
ENSMUSG00000002416	1730	1552	1207	1526	1504	1263
ENSMUSG00000002428	1342	678	1578	899	773	1318
ENSMUSG00000002455	4071	3718	3170	3829	3470	3200
ENSMUSG00000002458	2257	2147	1551	1972	2001	1895
ENSMUSG00000002459	20	20	12	38	8	23
ENSMUSG00000002475	79	64	79	50	57	50
ENSMUSG00000002477	2682	1856	1639	2067	1969	3679
ENSMUSG00000002486	345	247	254	257	281	289
ENSMUSG00000002489	3040	3318	3846	2825	2951	1364
ENSMUSG00000002496	3793	5221	2982	5477	4742	3884
ENSMUSG00000002500	0	0	2	0	0	0
ENSMUSG00000002504	202	371	202	274	301	184
ENSMUSG00000002524	6866	6912	5040	7326	6576	6762
ENSMUSG00000002546	5461	6232	5027	5849	5961	3623
ENSMUSG00000002550	1633	1503	1084	1600	1389	1662
ENSMUSG00000002565	0	0	0	0	0	27
ENSMUSG00000002578	4	4	8	2	7	12
ENSMUSG00000002580	1751	1873	1165	1650	1398	937
ENSMUSG00000002588	0	0	0	0	0	0
ENSMUSG00000002602	70438	69159	43543	68909	63112	82900
ENSMUSG00000002603	348	300	221	509	391	922
ENSMUSG00000002608	981	984	750	985	1034	807
ENSMUSG00000002617	90	91	207	13	60	224
ENSMUSG00000002625	697	753	785	584	645	576
ENSMUSG00000002633	0	0	0	0	0	0
ENSMUSG00000002635	746	776	450	828	696	864
ENSMUSG00000002658	3091	3114	2434	3452	2749	3501
ENSMUSG00000002660	1468	1529	1037	1904	1397	1946
ENSMUSG00000002661	255	251	171	328	232	230
ENSMUSG00000002664	0	0	0	2	0	0
ENSMUSG00000002668	0	0	4	0	0	0
ENSMUSG00000002679	936	703	789	553	696	1016
ENSMUSG00000002688	939	827	744	944	1075	778
ENSMUSG00000002699	0	9	0	0	1	0
ENSMUSG00000002718	6523	5276	4516	6637	5807	10430
ENSMUSG00000002728	2210	1932	1633	1896	1749	2611
ENSMUSG00000002731	1070	1005	802	748	766	691
ENSMUSG00000002732	1867	1577	1630	1146	1308	907
ENSMUSG00000002733	1938	1923	1418	1749	1813	2810
ENSMUSG00000002741	7666	7835	6145	7620	6826	6279
ENSMUSG00000002748	7891	7399	6674	8875	7753	9613
ENSMUSG00000002763	1538	1549	1094	1489	1445	1019
ENSMUSG00000002767	1780	1635	1092	1881	1385	1795
ENSMUSG00000002768	2468	2545	1681	3017	2184	2163
ENSMUSG00000002769	2	0	2	4	2	8
ENSMUSG00000002771	70	96	109	71	112	62
ENSMUSG00000002778	9233	8545	6570	8478	8405	5210
ENSMUSG00000002781	973	1024	695	872	860	740
ENSMUSG00000002791	3	24	7	11	17	1
ENSMUSG00000002797	167	248	294	255	200	728
ENSMUSG00000002799	6	2	4	27	33	53
ENSMUSG00000002803	396	372	253	505	346	392
ENSMUSG00000002804	246	239	129	210	183	100
ENSMUSG00000002808	1578	1252	1158	1412	1472	1718
ENSMUSG00000002812	10656	11258	7481	10852	10017	8867
ENSMUSG00000002814	624	667	510	936	699	1023
ENSMUSG00000002820	592	593	360	885	734	761
ENSMUSG00000002825	911	835	552	1002	845	1283
ENSMUSG00000002831	2715	1371	1153	1950	1772	1320
ENSMUSG00000002833	2991	2939	2142	3129	2682	2854
ENSMUSG00000002835	1787	1774	1006	2302	1839	2476
ENSMUSG00000002844	2792	2565	1803	2957	2475	2516
ENSMUSG00000002845	2887	2781	2424	2522	2889	1685
ENSMUSG00000002846	1311	1392	1054	1496	1339	1502
ENSMUSG00000002847	494	716	702	473	831	717
ENSMUSG00000002870	4049	3964	1928	5566	4176	6566
ENSMUSG00000002871	951	932	839	763	741	983
ENSMUSG00000002881	1942	1132	1899	1190	1205	2846
ENSMUSG00000002885	399	436	392	501	568	328
ENSMUSG00000002897	2551	2861	3779	3057	4371	2293
ENSMUSG00000002900	18357	14791	13309	13116	15440	20255
ENSMUSG00000002908	153	177	232	60	72	23
ENSMUSG00000002910	134	148	141	107	148	106
ENSMUSG00000002930	0	0	0	0	0	0
ENSMUSG00000002944	31	28	76	33	27	14
ENSMUSG00000002948	1177	1002	839	1094	1006	987
ENSMUSG00000002949	1391	1435	1300	1571	1390	1961
ENSMUSG00000002957	15287	16212	11438	18003	15923	14170
ENSMUSG00000002963	1722	1492	1195	1762	1415	1570
ENSMUSG00000002968	2699	2699	1839	2574	2718	2575
ENSMUSG00000002980	212	255	101	145	134	115
ENSMUSG00000002981	7654	7834	5462	8002	7496	7563
ENSMUSG00000002983	606	608	487	571	585	811
ENSMUSG00000002984	4385	4232	2855	4836	4190	5609
ENSMUSG00000002985	59	15	160	81	31	46
ENSMUSG00000002992	0	0	0	0	0	0
ENSMUSG00000002996	2457	2574	3218	2011	2216	1585
ENSMUSG00000002997	2582	2673	1890	3132	2800	4746
ENSMUSG00000003031	1847	1982	1925	1664	1585	1149
ENSMUSG00000003032	2377	2270	2793	2348	2127	1910
ENSMUSG00000003033	2498	2147	1909	2392	2266	2370
