gene_id	ERR2618237	ERR2618240	ERR2618236	ERR2618238	ERR2618241	ERR2618239
AT1G04425	111	72	73	58	32	39
AT1G04437	0	0	0	0	0	0
AT1G04443	0	0	0	0	0	0
AT1G04447	0	0	0	0	0	0
AT1G04450	0	0	0	0	0	0
AT1G04463	0	0	0	0	0	0
AT1G04487	0	0	0	0	0	0
AT1G04497	0	0	0	0	0	0
AT1G04503	0	0	0	0	0	0
AT1G04507	0	0	0	0	0	0
AT1G04517	0	0	0	0	0	0
AT1G04523	0	0	0	0	0	0
AT1G04527	0	0	0	0	0	0
AT1G04537	0	0	0	0	0	0
AT1G04540	39	41	44	42	61	62
AT1G04557	0	0	0	0	0	0
AT1G04560	26	0	22	0	0	0
AT1G04573	0	0	0	0	0	0
AT1G04583	0	0	0	0	0	0
AT1G04593	0	0	0	0	0	0
AT1G04597	0	0	0	0	0	0
AT1G04603	0	0	0	0	0	0
AT1G04607	0	0	0	0	0	0
AT1G04623	0	0	0	0	0	0
AT1G04625	0	0	0	0	0	0
AT1G04635	57	76	53	45	29	53
AT1G04640	450	930	355	433	722	801
AT1G04643	0	0	0	0	0	0
AT1G04653	0	0	0	0	0	0
AT1G04657	0	0	0	0	0	0
AT1G04660	15	33	7	28	10	21
AT1G04667	0	0	0	0	0	0
AT1G04670	0	0	0	0	0	0
AT1G04673	0	0	0	0	0	0
AT1G04677	0	0	0	0	0	0
AT1G04683	0	0	0	0	0	0
AT1G04687	0	0	0	0	0	0
AT1G04693	0	0	0	0	0	0
AT1G04700	32	15	25	41	56	64
AT1G04703	0	0	0	0	0	0
AT1G04707	0	0	0	0	0	0
AT1G04713	0	0	0	0	0	0
AT1G04717	0	0	0	0	0	0
AT1G04720	0	0	0	0	0	0
AT1G04733	0	0	0	0	0	0
AT1G04743	0	0	0	0	0	0
AT1G04747	0	0	0	0	0	0
AT1G04753	0	0	0	0	0	0
AT1G04760	46	48	32	53	67	48
AT1G04763	0	0	0	0	0	0
AT1G04767	0	0	0	0	0	0
AT1G04773	0	0	0	0	0	0
AT1G04783	0	0	0	0	0	0
AT1G04787	0	0	0	0	0	0
AT1G04803	0	0	0	0	0	0
AT1G04807	0	0	0	0	0	0
AT1G04813	0	0	0	0	0	0
AT1G04823	0	0	0	0	0	0
AT1G04833	0	0	0	0	0	0
AT1G04837	0	0	0	0	0	0
AT1G04840	79	8	72	66	63	24
AT1G04847	0	0	0	0	0	0
AT1G04857	0	0	0	0	0	0
AT1G04863	0	0	0	0	0	0
AT1G04867	0	0	0	0	0	0
AT1G04873	0	0	0	0	0	0
AT1G04887	0	0	0	0	0	0
AT1G04890	0	0	0	0	0	0
AT1G04895	0	0	0	0	0	0
AT1G04897	0	0	0	0	0	0
AT1G04907	0	0	0	0	0	0
AT1G04917	0	0	0	0	0	0
AT1G04920	50	7	42	38	53	44
AT1G04923	0	0	0	0	0	0
AT1G04937	0	0	0	0	0	0
AT1G04943	0	0	0	0	0	0
AT1G04947	0	0	0	0	0	0
AT1G04953	0	0	0	0	0	0
AT1G04963	0	0	0	0	0	0
AT1G04967	0	0	0	0	0	0
AT1G04977	0	0	0	0	0	0
AT1G04987	0	0	0	0	0	0
AT1G04993	0	0	0	0	0	0
AT1G05003	0	0	0	0	0	0
AT1G05005	0	0	0	0	0	0
AT1G05007	0	0	0	0	0	0
AT1G05013	0	0	0	0	0	0
AT1G05023	0	12	1	4	4	19
AT1G05027	0	0	0	0	0	0
AT1G05037	0	0	0	0	0	0
AT1G05047	0	0	0	0	0	0
AT1G05053	0	0	0	0	0	0
AT1G05067	0	0	0	0	0	0
AT1G05073	0	0	0	0	0	0
AT1G05077	8	0	12	10	2	2
AT1G05080	0	0	0	0	0	0
AT1G05085	0	0	0	0	0	0
AT1G05093	0	0	0	0	0	0
AT1G05107	0	8	0	2	0	6
AT1G05113	0	0	0	0	0	0
AT1G05117	0	0	0	0	0	0
AT1G05127	0	0	0	0	0	0
AT1G05137	0	0	0	0	0	0
AT1G05147	0	0	0	0	0	0
AT1G05173	0	0	0	0	0	0
AT1G05177	0	0	0	0	0	0
AT1G05183	0	0	0	0	0	0
AT1G05187	0	0	0	0	0	0
AT1G05193	0	0	0	0	0	0
AT1G05197	0	0	0	0	0	0
AT1G05217	0	0	0	0	0	0
AT1G05223	0	0	0	0	0	0
AT1G05227	0	0	0	0	0	0
AT1G05233	0	0	0	0	0	0
AT1G05237	0	0	0	0	0	0
AT1G05243	0	0	0	0	0	0
AT1G05247	0	0	0	0	0	0
AT1G05250	0	0	0	0	0	0
AT1G05253	0	0	0	0	0	0
AT1G05257	0	0	0	0	0	0
AT1G05263	0	0	0	0	0	0
AT1G05267	0	0	0	0	0	0
AT1G05273	0	0	0	0	0	0
AT1G05283	0	0	0	0	0	0
AT1G05287	0	0	0	0	0	0
AT1G05290	0	0	0	0	0	0
AT1G05291	0	0	0	0	0	0
AT1G05303	0	0	0	0	0	0
AT1G05307	0	0	0	0	0	0
AT1G05313	0	0	0	0	0	0
AT1G05317	0	0	1	1	0	0
AT1G05323	0	0	0	0	0	0
AT1G05327	0	0	0	0	0	0
AT1G05330	9	0	10	6	2	0
AT1G05333	0	0	0	0	0	0
AT1G05337	0	0	0	0	0	0
AT1G05347	0	0	0	0	0	0
AT1G05353	0	0	0	0	0	0
AT1G05357	0	0	0	0	0	0
AT1G05367	0	0	0	0	0	0
AT1G05370	53	26	49	48	42	36
AT1G05373	0	0	0	0	0	0
AT1G05377	0	0	0	0	0	0
AT1G05383	0	0	0	0	0	0
AT1G05387	0	0	0	0	0	0
AT1G05390	0	0	0	0	0	0
AT1G05407	0	0	0	0	0	0
AT1G05417	0	0	0	0	0	0
AT1G05423	0	0	0	0	0	0
AT1G05427	0	0	0	0	0	0
AT1G05433	0	0	0	0	0	0
AT1G05440	38	28	53	25	64	53
AT1G05443	0	0	0	0	0	0
AT1G05447	0	0	0	0	0	0
AT1G05453	0	0	0	0	0	0
AT1G05473	0	0	0	0	0	0
AT1G05477	0	0	0	0	0	0
AT1G05483	0	0	0	0	0	0
AT1G05487	0	0	0	0	0	0
AT1G05490	31	27	25	39	74	40
AT1G05497	0	0	0	0	0	0
AT1G05507	0	0	0	0	0	0
AT1G05523	0	0	0	0	0	0
AT1G05527	0	0	0	0	0	0
AT1G05537	0	0	0	0	0	0
AT1G05543	0	0	0	0	0	0
AT1G05547	0	0	0	0	0	0
AT1G05550	2	2	0	1	4	3
AT1G05553	0	0	0	0	0	0
AT1G05560	0	0	0	0	0	0
AT1G05562	0	0	0	0	0	0
AT1G05563	0	0	0	0	0	0
AT1G05567	0	0	0	0	0	0
AT1G05580	0	0	0	0	0	0
AT1G05583	0	0	0	0	0	0
AT1G05587	0	0	0	0	0	0
AT1G05593	0	0	0	0	0	0
AT1G05597	0	0	0	0	0	0
AT1G05603	0	0	0	0	0	0
AT1G05607	0	0	0	0	0	0
AT1G05610	113	3	64	20	13	13
AT1G05615	0	0	0	0	0	0
AT1G05617	0	0	0	0	0	0
AT1G05623	0	0	0	0	0	0
AT1G05627	0	0	0	0	0	0
AT1G05633	0	0	0	0	0	0
AT1G05637	0	0	0	0	0	0
AT1G05643	0	0	0	0	0	0
AT1G05647	0	0	0	0	0	0
AT1G05650	0	0	0	0	0	0
AT1G05653	0	0	0	0	0	0
AT1G05657	0	0	0	0	0	0
AT1G05663	0	0	0	0	0	0
AT1G05667	0	0	0	0	0	0
AT1G05673	0	0	0	0	0	0
AT1G05675	402	75	332	699	17	103
AT1G05683	0	0	0	0	0	0
AT1G05690	80	33	59	51	43	55
AT1G05697	0	0	0	0	0	0
AT1G05700	1	0	1	3	29	2
AT1G05703	0	0	0	0	0	0
AT1G05713	0	0	0	0	0	0
AT1G05717	0	0	0	0	0	0
AT1G05723	0	0	0	0	0	0
AT1G05727	0	0	0	0	0	0
AT1G05737	0	0	0	0	0	0
AT1G05747	0	0	0	0	0	0
AT1G05753	0	0	0	0	0	0
AT1G05757	0	0	0	0	0	0
AT1G05760	0	0	0	0	0	0
AT1G05767	0	0	0	0	0	0
AT1G05787	0	0	0	0	0	0
AT1G05793	0	0	0	0	0	0
AT1G05797	0	0	0	0	0	0
AT1G05803	0	0	0	0	0	0
AT1G05807	0	0	0	0	0	0
AT1G05813	0	0	0	0	0	0
AT1G05817	0	0	0	0	0	0
AT1G05823	0	0	0	0	0	0
AT1G05827	0	0	0	0	0	0
AT1G05837	0	0	0	0	0	0
AT1G05843	0	0	0	0	0	0
AT1G05847	0	0	0	0	0	0
AT1G05853	0	0	0	0	0	0
AT1G05863	0	0	0	0	0	0
AT1G05873	0	0	0	0	0	0
AT1G05887	0	0	0	0	0	0
AT1G05893	0	0	0	0	0	0
AT1G05903	0	0	0	0	0	0
AT1G05907	0	0	0	0	0	0
AT1G05917	0	0	0	0	0	0
AT1G05927	0	0	0	0	0	0
AT1G05930	0	0	0	0	0	0
AT1G05943	0	0	0	0	0	0
AT1G05947	0	0	0	0	0	0
AT1G05953	0	0	0	0	0	0
AT1G05957	0	0	0	0	0	0
AT1G05963	0	0	0	0	0	0
AT1G05967	0	0	0	0	0	0
AT1G05973	0	0	0	0	0	0
AT1G05980	0	0	0	0	0	0
AT1G05983	0	0	0	0	0	0
AT1G05997	0	0	0	0	0	0
AT1G06000	0	0	0	0	0	0
AT1G06002	0	0	0	0	0	0
AT1G06003	0	0	0	0	0	0
AT1G06007	0	0	0	0	0	0
AT1G06013	0	0	0	0	0	0
AT1G06023	0	0	0	0	0	0
AT1G06037	0	0	0	0	0	0
AT1G06043	0	0	0	0	0	0
AT1G06045	0	0	0	0	0	0
AT1G06047	0	0	0	0	0	0
AT1G06053	0	0	0	0	0	0
AT1G06057	0	0	0	0	0	0
AT1G06063	0	0	0	0	0	0
AT1G06067	0	0	0	0	0	0
AT1G06073	0	0	0	0	0	0
AT1G06090	33	1	31	10	15	13
AT1G06093	0	0	0	0	0	0
AT1G06100	2	9	6	0	8	8
AT1G06103	0	0	0	0	0	0
AT1G06117	0	0	0	0	0	0
AT1G06123	0	0	0	0	0	2
AT1G06127	0	0	0	0	0	0
AT1G06130	585	360	464	441	452	444
AT1G06133	0	0	0	0	0	0
AT1G06147	0	0	0	0	0	0
AT1G06153	0	0	0	0	0	0
AT1G06157	0	0	0	0	0	0
AT1G06163	0	0	0	0	0	0
AT1G06177	0	0	0	0	0	0
AT1G06187	0	0	0	0	0	0
AT1G06197	0	0	0	0	0	0
AT1G06203	0	0	0	0	0	0
AT1G06213	0	0	0	0	0	0
AT1G06217	0	0	0	0	0	0
AT1G06225	0	0	0	0	0	0
AT1G06233	0	0	0	0	0	0
AT1G06237	0	0	0	0	0	0
AT1G06243	0	0	0	0	0	0
AT1G06247	0	0	0	0	0	0
AT1G06250	72	34	65	51	41	61
AT1G06253	0	0	0	0	0	0
AT1G06257	0	0	0	0	0	0
AT1G06280	0	0	0	0	0	0
AT1G06287	0	0	0	0	0	0
AT1G06297	0	0	0	0	0	0
AT1G06303	0	0	0	0	0	0
AT1G06313	0	0	0	0	0	0
AT1G06317	0	0	0	0	0	0
AT1G06320	0	0	0	0	0	0
AT1G06323	0	0	0	0	0	0
AT1G06327	0	0	0	0	0	0
AT1G06330	0	0	0	0	0	0
AT1G06333	0	0	0	0	0	0
AT1G06337	0	0	0	0	0	0
AT1G06343	0	0	0	0	0	0
AT1G06347	0	0	0	0	0	0
AT1G06353	0	0	0	0	0	0
AT1G06357	0	0	0	0	0	0
AT1G06363	0	0	0	0	0	0
AT1G06373	0	0	0	0	0	0
AT1G06377	0	0	0	0	0	0
AT1G06383	0	0	0	0	0	0
AT1G06387	0	0	0	0	0	0
AT1G06393	0	0	0	0	0	0
AT1G06397	0	0	0	0	0	0
AT1G06403	0	0	0	0	0	0
AT1G06407	0	0	0	0	0	0
AT1G06423	0	0	0	0	0	0
AT1G06427	0	0	0	0	0	0
AT1G06433	0	0	0	0	0	0
AT1G06437	0	0	0	0	0	0
AT1G06440	59	24	47	64	31	32
AT1G06443	0	0	0	0	0	0
AT1G06447	0	0	0	0	0	0
AT1G06453	0	0	0	0	0	0
AT1G06467	0	0	0	0	0	0
AT1G06473	64	53	49	48	28	35
AT1G06475	0	0	0	0	0	0
AT1G06480	0	0	0	0	0	0
AT1G06483	0	0	0	0	0	0
AT1G06487	2	2	2	4	3	8
AT1G06493	0	0	0	0	0	0
AT1G06497	0	0	0	0	0	0
AT1G06507	0	0	0	0	0	0
AT1G06513	0	0	0	0	0	0
AT1G06517	0	0	0	0	0	0
AT1G06523	0	0	0	0	0	0
AT1G06530	0	0	0	0	0	0
AT1G06543	0	0	0	0	0	0
AT1G06557	0	0	0	0	0	0
AT1G06580	75	44	46	52	36	46
AT1G06587	0	0	0	0	0	0
AT1G06597	0	0	0	0	0	0
AT1G06603	0	0	0	0	0	0
AT1G06610	0	0	0	0	0	0
AT1G06613	0	0	0	0	0	0
AT1G06617	0	0	0	0	0	0
AT1G06623	0	0	0	0	0	0
AT1G06627	0	0	0	0	0	0
AT1G06633	0	0	0	0	0	0
AT1G06637	0	0	0	0	0	0
AT1G06643	0	0	0	0	0	0
AT1G06647	0	0	0	0	0	0
AT1G06653	0	0	0	0	0	0
AT1G06657	0	0	0	0	0	0
AT1G06663	0	0	0	0	0	0
AT1G06673	0	0	0	0	0	0
AT1G06677	0	0	0	0	0	0
AT1G06683	0	0	0	0	0	0
AT1G06687	37	52	30	29	31	24
AT1G06697	0	0	0	0	0	0
AT1G06703	0	0	0	0	0	0
AT1G06707	0	0	0	0	0	0
AT1G06723	0	0	0	0	0	0
AT1G06747	0	0	0	0	0	0
AT1G06777	0	0	0	0	0	0
AT1G06783	0	0	0	0	0	0
AT1G06787	0	0	0	0	0	0
AT1G06797	0	0	0	0	0	0
AT1G06800	49	27	35	49	49	35
AT1G06810	0	0	0	0	0	0
AT1G06823	0	0	0	0	0	0
AT1G06827	0	0	0	0	0	0
AT1G06837	55	23	32	38	40	55
AT1G06853	0	0	0	0	0	0
AT1G06857	0	0	0	0	0	0
AT1G06860	0	0	0	0	0	0
AT1G06863	0	0	0	0	0	0
AT1G06867	0	0	0	0	0	0
AT1G06873	0	0	0	0	0	0
AT1G06880	0	0	0	0	0	0
AT1G06883	8	0	9	6	0	0
AT1G06897	0	0	0	0	0	0
AT1G06903	0	0	0	0	0	0
AT1G06907	0	0	0	0	0	0
AT1G06913	0	0	0	0	0	0
AT1G06920	0	0	0	0	0	0
AT1G06925	0	0	0	0	0	0
AT1G06927	0	0	0	0	0	0
AT1G06937	0	0	0	0	0	0
AT1G06943	0	0	0	0	0	0
AT1G06947	0	0	0	0	0	0
AT1G06953	0	0	0	0	0	0
AT1G06957	0	0	0	0	0	0
AT1G06967	0	0	0	0	0	0
AT1G06973	0	0	0	0	0	0
AT1G06980	87	38	63	46	20	41
AT1G06990	0	0	0	0	0	0
AT1G06997	0	0	0	0	0	0
AT1G07003	0	0	0	0	0	0
AT1G07007	0	0	0	0	0	0
AT1G07013	0	0	0	0	0	0
AT1G07017	0	0	0	0	0	0
AT1G07025	0	0	0	0	0	0
AT1G07050	1144	20	872	988	19	18
AT1G07051	0	0	0	0	0	0
AT1G07100	0	0	0	0	0	0
AT1G07117	0	0	0	0	0	0
AT1G07119	1	0	5	5	12	9
AT1G07120	6	2	2	0	1	1
AT1G07130	0	0	0	0	0	0
AT1G07135	2667	775	2204	3907	197	1130
AT1G07137	0	0	0	0	0	0
AT1G07147	0	0	0	0	0	0
AT1G07157	0	0	0	0	0	0
AT1G07160	49	3	33	156	5	7
AT1G07163	0	0	0	0	0	0
AT1G07173	0	0	0	0	0	0
AT1G07175	0	0	0	0	0	0
AT1G07177	0	0	0	0	0	0
AT1G07180	61	1132	61	94	944	1243
AT1G07183	0	0	0	0	0	0
AT1G07190	0	0	0	0	0	0
AT1G07193	0	0	0	0	0	0
AT1G07197	0	0	0	0	0	0
AT1G07233	0	0	0	0	0	0
AT1G07237	0	0	0	0	0	0
AT1G07247	0	0	0	0	0	0
AT1G07253	0	0	0	0	0	0
AT1G07257	0	0	0	0	0	0
AT1G07260	53	37	31	30	39	47
AT1G07263	0	0	0	0	0	0
AT1G07267	0	0	0	0	0	0
AT1G07273	0	0	0	0	0	0
AT1G07277	0	0	0	0	0	0
AT1G07283	0	0	0	0	0	0
AT1G07287	0	0	0	0	0	0
AT1G07293	0	0	0	0	0	0
AT1G07297	0	0	0	0	0	0
AT1G07303	0	0	0	0	0	0
AT1G07317	0	0	0	0	0	0
AT1G07327	0	0	0	0	0	0
AT1G07333	0	0	0	0	0	0
AT1G07337	0	0	0	0	0	0
AT1G07343	0	0	0	0	0	0
AT1G07347	0	0	0	0	0	0
AT1G07353	0	0	0	0	0	0
AT1G07357	0	0	0	0	0	0
AT1G07367	0	17	0	0	36	15
AT1G07373	1	72	2	1	72	31
AT1G07383	0	0	0	0	0	0
AT1G07393	0	0	0	0	0	0
AT1G07407	0	0	0	0	0	0
AT1G07430	593	7	432	44	4	6
AT1G07433	0	0	0	0	0	0
AT1G07447	0	0	0	0	0	0
AT1G07450	2	63	4	7	49	73
AT1G07453	0	0	0	0	0	0
AT1G07460	0	0	0	0	0	0
AT1G07463	0	0	0	0	0	0
AT1G07467	0	0	0	0	0	0
AT1G07476	0	0	0	0	0	0
AT1G07483	0	0	0	0	0	0
AT1G07487	0	0	0	0	0	0
AT1G07497	0	0	0	0	0	0
AT1G07500	0	0	0	0	0	0
AT1G07503	0	0	0	0	0	0
AT1G07507	0	0	0	0	0	0
AT1G07513	0	1	0	1	1	4
AT1G07520	0	0	0	0	0	0
AT1G07523	0	0	0	0	0	0
AT1G07527	0	0	0	0	0	0
AT1G07533	0	0	0	0	0	0
AT1G07537	0	0	0	0	0	0
AT1G07540	0	0	0	0	0	0
AT1G07550	0	0	0	0	0	0
AT1G07553	0	0	0	0	0	0
AT1G07557	0	0	0	0	0	0
AT1G07563	0	0	0	0	0	0
AT1G07567	0	0	0	0	0	0
AT1G07573	0	0	0	0	0	0
AT1G07580	0	0	0	0	0	0
AT1G07583	0	0	0	0	0	0
AT1G07597	0	0	0	0	0	0
AT1G07600	0	0	0	0	0	0
AT1G07613	0	0	0	0	0	0
AT1G07615	235	186	174	189	202	236
AT1G07617	0	0	0	0	0	0
AT1G07620	100	6	58	123	26	27
AT1G07623	0	0	0	0	0	0
AT1G07627	0	0	0	0	0	0
AT1G07633	0	0	0	0	0	0
AT1G07647	0	0	0	0	0	0
AT1G07657	0	0	0	0	0	0
AT1G07667	0	0	0	0	0	0
AT1G07673	0	0	0	0	0	0
AT1G07680	0	0	0	0	0	0
AT1G07700	622	890	449	483	715	718
AT1G07702	0	0	0	0	0	0
AT1G07707	0	0	0	0	0	0
AT1G07717	0	0	0	0	0	0
AT1G07723	0	0	0	0	0	0
AT1G07725	0	0	0	0	0	0
AT1G07727	0	0	0	0	0	0
AT1G07730	0	0	0	0	0	0
AT1G07733	0	0	0	0	0	0
AT1G07737	0	0	0	0	0	0
AT1G07747	0	0	0	0	0	0
AT1G07753	0	0	0	0	0	0
AT1G07757	0	0	0	0	0	0
AT1G07760	0	0	0	0	0	0
AT1G07763	0	0	0	0	0	0
AT1G07767	0	0	0	0	0	0
AT1G07773	0	0	0	0	0	0
AT1G07777	0	0	0	0	0	0
AT1G07787	0	0	0	0	0	0
AT1G07803	0	0	0	0	0	0
AT1G07813	0	0	0	0	0	0
AT1G07827	0	0	0	0	0	0
AT1G07833	0	0	0	0	0	0
AT1G07837	0	0	0	0	0	0
AT1G07843	0	0	0	0	0	0
AT1G07847	0	0	0	0	0	0
AT1G07853	0	0	0	0	0	0
AT1G07857	0	0	0	0	0	0
AT1G07860	0	0	0	0	0	0
AT1G07863	0	0	0	0	0	0
AT1G07867	0	0	0	0	0	0
AT1G07883	0	0	0	0	0	0
AT1G07887	0	0	0	0	0	0
AT1G07893	0	0	0	0	0	0
AT1G07900	106	3	61	8	11	3
AT1G07901	14	16	14	7	15	11
AT1G07903	0	0	0	0	0	0
AT1G07907	0	0	0	0	0	0
AT1G07923	0	0	0	0	0	0
AT1G07927	0	0	0	0	0	0
AT1G07933	0	0	0	0	0	0
AT1G07973	0	0	0	0	0	0
AT1G07977	0	0	0	0	0	0
AT1G07983	0	0	0	0	0	0
AT1G07985	113	25	69	33	12	19
AT1G08003	0	0	0	0	0	0
AT1G08005	0	0	0	0	0	0
AT1G08007	0	0	0	0	0	0
AT1G08013	0	0	0	0	0	0
AT1G08017	0	0	0	0	0	0
AT1G08023	0	0	0	0	0	0
AT1G08027	0	0	0	0	0	0
AT1G08037	0	0	0	0	0	0
AT1G08043	0	0	0	0	0	0
AT1G08053	0	0	0	0	0	0
AT1G08057	0	0	0	0	0	0
AT1G08063	0	0	0	0	0	0
AT1G08065	0	0	0	0	0	0
AT1G08070	65	11	58	62	42	31
AT1G08073	0	0	0	0	0	0
AT1G08077	0	0	0	0	0	0
AT1G08087	0	0	0	0	0	0
AT1G08093	0	0	0	0	0	0
AT1G08097	0	0	0	0	0	0
AT1G08100	0	0	0	0	0	0
AT1G08107	0	0	0	0	0	0
AT1G08113	0	0	0	0	0	0
AT1G08120	0	0	0	0	0	0
AT1G08123	0	0	0	0	0	0
AT1G08127	0	0	0	0	0	0
AT1G08133	0	0	0	0	0	0
AT1G08135	0	0	0	0	0	0
AT1G08137	0	0	0	0	0	0
AT1G08143	0	0	0	0	0	0
AT1G08147	0	0	0	0	0	0
AT1G08150	0	0	0	0	0	0
AT1G08153	0	0	0	0	0	0
AT1G08157	0	0	0	0	0	0
AT1G08163	0	0	0	0	0	0
AT1G08165	277	19	181	29	7	6
AT1G08170	8	0	8	0	0	0
AT1G08177	0	0	0	0	0	0
AT1G08183	0	0	0	0	0	0
AT1G08193	0	0	0	0	0	0
AT1G08207	0	0	0	0	0	0
AT1G08223	0	0	0	0	0	0
AT1G08227	0	0	0	0	0	0
AT1G08240	0	0	0	0	0	0
AT1G08247	0	0	0	0	0	0
AT1G08250	0	0	0	0	0	0
AT1G08253	0	0	0	0	0	0
AT1G08257	0	0	0	0	0	0
AT1G08263	0	0	0	0	0	0
AT1G08273	1	3	0	0	0	1
AT1G08277	0	0	0	0	0	0
AT1G08287	0	0	0	0	0	0
AT1G08297	0	0	0	0	0	0
AT1G08303	0	0	0	0	0	0
AT1G08307	0	0	0	0	0	0
AT1G08310	1488	39	1157	831	40	88
AT1G08313	0	0	0	0	0	0
AT1G08315	0	0	0	0	0	0
AT1G08317	0	0	0	0	0	0
AT1G08323	0	0	0	0	0	0
AT1G08327	0	0	0	0	0	0
AT1G08337	0	0	0	0	0	0
AT1G08340	76	61	59	40	41	47
AT1G08343	0	0	0	0	0	0
AT1G08347	0	0	0	0	0	0
AT1G08353	0	0	0	0	0	0
AT1G08357	0	0	0	0	0	0
AT1G08363	0	0	0	0	0	0
AT1G08367	0	0	0	0	0	0
AT1G08377	0	0	0	0	0	0
AT1G08383	0	0	0	0	0	0
AT1G08387	0	0	0	0	0	0
